==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=0.85,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0043420

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     251.9793
Re_delta99              =    6298.6003
Re_deltaStar            =    1329.5779
Re_deltaStar_w          =    1074.8082
Re_theta                =     719.6075
Re_theta_w              =     656.2408

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.2111
deltaStar_inc / delta99 =       0.1827
theta         / delta99 =       0.1142
theta_inc     / delta99 =       0.1205
H12                     =       1.8476
H12_inc                 =       1.5158

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.6576
y+(u_rms+_max)          =      13.4704

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   1.7058348   0.0051260   1.0000000   0.2572516   0.0000000   0.3980320   0.0000000    0.0000000   1.1280234   0.8864406   0.9999249   1.0965601   1.2370373   1.0620845
 0.0027112      0.6831704    0.6833495    0.6833711    0.0000073   0.2707322   0.0048474   0.1614915  -0.0003417   1.7059608   0.0051199   1.0000638   0.2167213   0.0205111   0.3943508   0.0338179    0.0000004   1.1278809   0.8865527   0.9999249   1.0964557   1.2367632   1.0620174
 0.0055130      1.3891522    1.3889425    1.3890781    0.0000447   0.5477618   0.0177829   0.3019359  -0.0030011   1.7152240   0.0051259   1.0002626   0.1833100   0.0417722   0.3919885   0.0687366    0.0000022   1.1274368   0.8869015   0.9999244   1.0961303   1.2359099   1.0618083
 0.0084083      2.1187070    2.1148011    2.1152494    0.0001090   0.8293606   0.0375835   0.4238660  -0.0106809   1.7620190   0.0051895   1.0006065   0.1555020   0.0634786   0.3868224   0.1046582    0.0000054   1.1266679   0.8875055   0.9999221   1.0955668   1.2344338   1.0614461
 0.0114002      2.8726220    2.8568461    2.8579239    0.0002125   1.1106552   0.0629248   0.5292891  -0.0262029   1.8890010   0.0053834   1.0011035   0.1344520   0.0851178   0.3764976   0.1413808    0.0000105   1.1255566   0.8883789   0.9999168   1.0947521   1.2323031   1.0609225
 0.0144921      3.6517107    3.6084881    3.6106331    0.0003659   1.3838371   0.0925093   0.6203030  -0.0515628   2.1316576   0.0057912   1.0017561   0.1216837   0.1059767   0.3605164   0.1785784    0.0000181   1.1240979   0.8895272   0.9999070   1.0936820   1.2295094   1.0602348
 0.0176872      4.4568135    4.3611238    4.3648832    0.0005851   1.6401361   0.1253671   0.6989886  -0.0875308   2.4962349   0.0064603   1.0025598   0.1173255   0.1253321   0.3411389   0.2158252    0.0000290   1.1223032   0.8909432   0.9998917   1.0923645   1.2260765   1.0593881
 0.0209890      5.2887990    5.1050785    5.1110811    0.0008768   1.8718201   0.1607041   0.7673629  -0.1334539   2.9597463   0.0073763   1.0035020   0.1196023   0.1426111   0.3217312   0.2526423    0.0000434   1.1202016   0.8926063   0.9998698   1.0908205   1.2220622   1.0583958
 0.0244011      6.1485650    5.8307063    5.8396225    0.0012440   2.0735321   0.1977920   0.8273453  -0.1873623   3.4865289   0.0084817   1.0045634   0.1257005   0.1574691   0.3051015   0.2885525    0.0000616   1.1178376   0.8944833   0.9998407   1.0890818   1.2175541   1.0572784
 0.0279270      7.0370390    6.5293683    6.5418648    0.0016821   2.2426686   0.2361632   0.8806158  -0.2466896   4.0415231   0.0097023   1.0057198   0.1331495   0.1697826   0.2924332   0.3231282    0.0000832   1.1152661   0.8965319   0.9998041   1.0871885   1.2126601   1.0560616
 0.0315708      7.9551795    7.1941285    7.2108245    0.0021814   2.3791168   0.2753478   0.9284854  -0.3085620   4.5958779   0.0109683   1.0069444   0.1404199   0.1796043   0.2832819   0.3560261    0.0001080   1.1125471   0.8987053   0.9997597   1.0851842   1.2074974   1.0547735
 0.0353361      8.9039772    7.8200818    7.8415148    0.0027290   2.4845472   0.3150252   0.9718688  -0.3704194   5.1280932   0.0122237   1.0082105   0.1467984   0.1871007   0.2763977   0.3870036    0.0001351   1.1097399   0.9009559   0.9997075   1.0831125   1.2021815   1.0534420
 0.0392272      9.8844558    8.4043742    8.4309785    0.0033108   2.5617018   0.3548812   1.0113252  -0.4301578   5.6234317   0.0134272   1.0094934   0.1520715   0.1925009   0.2705766   0.4159193    0.0001638   1.1068993   0.9032395   0.9996476   1.0810133   1.1968181   1.0520928
 0.0432483     10.8976730    8.9459897    8.9780874    0.0039134   2.6138457   0.3946601   1.0471628  -0.4862977   6.0727800   0.0145504   1.0107712   0.1562604   0.1960586   0.2650104   0.4427230    0.0001937   1.1040721   0.9055172   0.9995805   1.0789215   1.1914975   1.0507484
 0.0474036     11.9447220    9.4454055    9.4832092    0.0045250   2.6444172   0.4341290   1.0795520  -0.5379151   6.4714630   0.0155760   1.0120262   0.1594739   0.1980248   0.2592583   0.4674383    0.0002239   1.1012963   0.9077572   0.9995065   1.0768650   1.1862919   1.0494266
 0.0516976     13.0267325    9.9042032    9.9478255    0.0051361   2.6568072   0.4730794   1.1086159  -0.5845418   6.8181309   0.0164952   1.0132447   0.1618420   0.1986330   0.2531073   0.4901435    0.0002542   1.0986003   0.9099351   0.9994262   1.0748653   1.1812550   1.0481414
 0.0561350     14.1448718   10.3247017   10.3741698    0.0057396   2.6541992   0.5113211   1.1344863  -0.6260462   7.1138196   0.0173054   1.0144169   0.1634872   0.1980951   0.2464729   0.5109533    0.0002840   1.0960043   0.9120334   0.9993403   1.0729375   1.1764234   1.0469022
 0.0607206     15.3003464   10.7096507   10.7649231    0.0063305   2.6394442   0.5486784   1.1573264  -0.6625315   7.3611846   0.0180088   1.0155366   0.1645194   0.1966046   0.2393640   0.5300038    0.0003133   1.0935206   0.9140410   0.9992498   1.0710909   1.1718193   1.0457154
 0.0654593     16.4944028   11.0619975   11.1229791    0.0069057   2.6149806   0.5849911   1.1773315  -0.6942602   7.5638964   0.0186104   1.0166007   0.1650318   0.1943390   0.2318706   0.5474409    0.0003418   1.0911555   0.9159522   0.9991554   1.0693306   1.1674524   1.0445839
 0.0703563     17.7283294   11.3847182   11.4512757    0.0074637   2.5828193   0.6201162   1.1947238  -0.7216032   7.7261808   0.0191176   1.0176081   0.1650920   0.1914565   0.2241669   0.5634118    0.0003694   1.0889103   0.9177654   0.9990581   1.0676577   1.1633232   1.0435087
 0.0754167     19.0034574   11.6807048   11.7526786    0.0080042   2.5446017   0.6539284   1.2097415  -0.7450003   7.8524742   0.0195385   1.0185600   0.1647398   0.1880883   0.2164877   0.5780597    0.0003961   1.0867828   0.9194823   0.9989589   1.0660710   1.1594252   1.0424887
 0.0806461     20.3211625   11.9526931   12.0299080    0.0085275   2.5017102   0.6863181   1.2226209  -0.7649247   7.9471773   0.0198818   1.0194591   0.1639984   0.1843364   0.2090358   0.5915200    0.0004220   1.0847679   0.9211071   0.9988588   1.0645669   1.1557471   1.0415219
 0.0860502     21.6828665   12.2032221   12.2854957    0.0090341   2.4553884   0.7171893   1.2335793  -0.7818487   8.0144961   0.0201562   1.0203091   0.1628857   0.1802823   0.2018801   0.6039183    0.0004471   1.0828593   0.9226453   0.9987586   1.0631408   1.1522746   1.0406052
 0.0916346     23.0900384   12.4346155   12.5217641    0.0095244   2.4068170   0.7464592   1.2427995  -0.7962056   8.0583485   0.0203698   1.0211144   0.1614294   0.1759960   0.1949352   0.6153696    0.0004713   1.0810493   0.9241036   0.9986593   1.0617873   1.1489917   1.0397352
 0.0974056     24.5441964   12.6489801   12.7408237    0.0099988   2.3571005   0.7740636   1.2504259  -0.8083431   8.0823164   0.0205305   1.0218797   0.1596856   0.1715365   0.1880779   0.6259782    0.0004948   1.0793301   0.9254889   0.9985618   1.0605006   1.1458816   1.0389081
 0.1033692     26.0469095   12.8482215   12.9445871    0.0104579   2.3071797   0.7999639   1.2565836  -0.8184978   8.0896358   0.0206453   1.0226089   0.1577138   0.1669515   0.1812598   0.6358383    0.0005175   1.0776935   0.9268084   0.9984668   1.0592748   1.1429275   1.0381202
 0.1095320     27.5997990   13.0340668   13.1347916    0.0109024   2.2577351   0.8241532   1.2613974  -0.8268177   8.0831817   0.0207209   1.0233061   0.1555571   0.1622845   0.1745006   0.6450355    0.0005395   1.0761314   0.9280696   0.9983751   1.0581040   1.1401128   1.0373675
 0.1159005     29.2045401   13.2080861   13.3130191    0.0113340   2.2091540   0.8466515   1.2649845  -0.8334094   8.0654493   0.0207630   1.0239745   0.1532680   0.1575822   0.1678607   0.6536474    0.0005609   1.0746360   0.9292793   0.9982872   1.0569824   1.1374217   1.0366465
 0.1224817     30.8628644   13.3717075   13.4807116    0.0117545   2.1616127   0.8674878   1.2674587  -0.8383959   8.0385898   0.0207767   1.0246174   0.1509145   0.1528925   0.1614618   0.6617448    0.0005817   1.0732001   0.9304441   0.9982037   1.0559047   1.1348394   1.0359537
 0.1292827     32.5765609   13.5262278   13.6391806    0.0121665   2.1152605   0.8866804   1.2689685  -0.8419835   8.0044652   0.0207669   1.0252379   0.1485234   0.1482531   0.1553991   0.6693918    0.0006021   1.0718167   0.9315703   0.9981252   1.0548657   1.1323523   1.0352858
 0.1363107     34.3474786   13.6728223   13.7896167    0.0125733   2.0703421   0.9042333   1.2696939  -0.8444576   7.9647052   0.0207376   1.0258389   0.1460535   0.1436895   0.1496250   0.6766465    0.0006222   1.0704799   0.9326631   0.9980518   1.0538611   1.1299482   1.0346400
 0.1435734     36.1775281   13.8125604   13.9331048    0.0129795   2.0270874   0.9201462   1.2697530  -0.8460572   7.9207118   0.0206928   1.0264233   0.1434762   0.1392357   0.1440582   0.6835619    0.0006423   1.0691839   0.9337278   0.9979840   1.0528866   1.1276162   1.0340135
 0.1510786     38.0686839   13.9464191   14.0706380    0.0133908   1.9855201   0.9344315   1.2691488  -0.8469130   7.8735096   0.0206353   1.0269942   0.1408283   0.1349325   0.1388229   0.6901864    0.0006627   1.0679238   0.9347687   0.9979219   1.0519385   1.1253463   1.0334040
 0.1588344     40.0229862   14.0752866   14.2031202    0.0138118   1.9455504   0.9471254   1.2678573  -0.8471221   7.8237073   0.0205672   1.0275545   0.1381685   0.1308041   0.1340893   0.6965638    0.0006835   1.0666947   0.9357901   0.9978657   1.0510131   1.1231291   1.0328091
 0.1668492     42.0425437   14.1999642   14.3313680    0.0142449   1.9072608   0.9582789   1.2659439  -0.8467879   7.7718003   0.0204900   1.0281069   0.1354855   0.1268526   0.1297080   0.7027339    0.0007050   1.0654916   0.9367965   0.9978155   1.0501069   1.1209552   1.0322265
 0.1751316     44.1295352   14.3211823   14.4561270    0.0146918   1.8708865   0.9679380   1.2635386  -0.8459537   7.7184103   0.0204056   1.0286533   0.1327306   0.1230648   0.1254938   0.7087328    0.0007271   1.0643094   0.9377922   0.9977713   1.0492159   1.1188149   1.0316537
 0.1836905     46.2862124   14.4396071   14.5780785    0.0151554   1.8366183   0.9761349   1.2607153  -0.8445821   7.6642877   0.0203162   1.0291948   0.1299268   0.1194230   0.1215334   0.7145935    0.0007500   1.0631436   0.9387812   0.9977332   1.0483368   1.1166998   1.0310885
 0.1925352     48.5149020   14.5558111   14.6978082    0.0156377   1.8046206   0.9828928   1.2574778  -0.8425583   7.6102181   0.0202242   1.0297325   0.1271667   0.1159318   0.1177610   0.7203442    0.0007739   1.0619907   0.9397664   0.9977008   1.0474670   1.1146036   1.0305293
 0.2016753     50.8180087   14.6702611   14.8157944    0.0161363   1.7749207   0.9882300   1.2538793  -0.8396761   7.5568032   0.0201314   1.0302674   0.1244797   0.1126226   0.1140225   0.7260082    0.0007986   1.0608485   0.9407496   0.9976740   1.0466048   1.1125222   1.0299750
 0.2111206     53.1980173   14.7833917   14.9324831    0.0166467   1.7472410   0.9921668   1.2500270  -0.8357389   7.5042375   0.0200387   1.0308008   0.1218383   0.1095078   0.1103166   0.7316068    0.0008238   1.0597148   0.9417325   0.9976526   1.0457485   1.1104517   1.0294245
 0.2208812     55.6574955   14.8956702   15.0483547    0.0171658   1.7211002   0.9947307   1.2459793  -0.8307202   7.4524124   0.0199463   1.0313342   0.1192157   0.1065560   0.1068521   0.7371633    0.0008495   1.0585869   0.9427173   0.9976364   1.0448962   1.1083876   1.0288765
 0.2309677     58.1990969   15.0075633   15.1638899    0.0176934   1.6961348   0.9959690   1.2417468  -0.8247463   7.4013238   0.0198548   1.0318700   0.1165567   0.1037372   0.1036902   0.7427007    0.0008756   1.0574619   0.9437065   0.9976253   1.0440457   1.1063246   1.0283297
 0.2413911     60.8255636   15.1195064   15.2795383    0.0182328   1.6721204   0.9959786   1.2373398  -0.8179865   7.3509507   0.0197644   1.0324106   0.1138474   0.1010415   0.1007544   0.7482406    0.0009023   1.0563371   0.9447022   0.9976190   1.0431948   1.1042578   1.0277826
 0.2521625     63.5397293   15.2319050   15.3957192    0.0187896   1.6489198   0.9949105   1.2327703  -0.8107557   7.3011696   0.0196748   1.0329581   0.1110931   0.0984551   0.0980754   0.7538031    0.0009299   1.0552098   0.9457067   0.9976172   1.0423416   1.1021828   1.0272340
 0.2632935     66.3445224   15.3450793   15.5127645    0.0193693   1.6266064   0.9929330   1.2279213  -0.8033759   7.2521266   0.0195868   1.0335130   0.1083435   0.0959727   0.0953826   0.7594039    0.0009586   1.0540778   0.9467216   0.9976197   1.0414845   1.1000959   1.0266829
 0.2747962     69.2429688   15.4592342   15.6308875    0.0199764   1.6050484   0.9901862   1.2225208  -0.7958184   7.2041064   0.0195020   1.0340743   0.1058029   0.0935865   0.0927235   0.7650532    0.0009886   1.0529401   0.9477477   0.9976261   1.0406225   1.0979952   1.0261287
 0.2866830     72.2381958   15.5745179   15.7502432    0.0206147   1.5841852   0.9867666   1.2165511  -0.7877482   7.1570768   0.0194209   1.0346417   0.1034957   0.0912791   0.0902520   0.7707584    0.0010202   1.0517953   0.9487861   0.9976363   1.0397547   1.0958789   1.0255707
 0.2989667     75.3334349   15.6910462   15.8709534    0.0212851   1.5643657   0.9827459   1.2103140  -0.7788433   7.1109302   0.0193432   1.0352163   0.1011978   0.0890668   0.0877374   0.7765252    0.0010534   1.0506418   0.9498382   0.9976500   1.0388798   1.0937440   1.0250082
 0.3116606     78.5320255   15.8088993   15.9931033    0.0219887   1.5455107   0.9782028   1.2038753  -0.7690009   7.0660525   0.0192700   1.0357998   0.0988993   0.0869541   0.0853567   0.7823576    0.0010882   1.0494780   0.9509052   0.9976673   1.0379967   1.0915880   1.0244403
 0.3247783     81.8374187   15.9281945   16.1168168    0.0227326   1.5272238   0.9731958   1.1969284  -0.7583960   7.0225519   0.0192020   1.0363934   0.0966618   0.0849234   0.0830994   0.7882613    0.0011250   1.0483036   0.9519878   0.9976879   1.0371050   1.0894099   1.0238670
 0.3383340     85.2531805   16.0491443   16.2423168    0.0235269   1.5092846   0.9677281   1.1889345  -0.7472867   6.9794814   0.0191374   1.0369970   0.0944767   0.0829892   0.0808274   0.7942470    0.0011643   1.0471176   0.9530865   0.9977118   1.0362040   1.0872088   1.0232876
