==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=0.70,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0036398

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     491.9962
Re_delta99              =   12814.9646
Re_deltaStar            =    2511.9318
Re_deltaStar_w          =    2168.6177
Re_theta                =    1508.7078
Re_theta_w              =    1415.3696

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.1960
deltaStar_inc / delta99 =       0.1759
theta         / delta99 =       0.1177
theta_inc     / delta99 =       0.1221
H12                     =       1.6650
H12_inc                 =       1.4403

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.7278
y+(u_rms+_max)          =      14.0423

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   1.9824319   0.0029778   1.0000000   0.2555956   0.0000000   0.3978842   0.0000000    0.0000000   1.0866157   0.9202597   0.9999665   1.0659461   1.1583101   1.0424086
 0.0013326      0.6556113    0.6558648    0.6558758    0.0000011   0.2648369   0.0043575   0.1664839  -0.0002812   1.9836348   0.0029727   1.0000335   0.2132324   0.0214746   0.3943418   0.0291664    0.0000001   1.0865429   0.9203213   0.9999664   1.0658918   1.1581735   1.0423737
 0.0027096      1.3331137    1.3331813    1.3332503    0.0000136   0.5362970   0.0170626   0.3127593  -0.0026421   1.9944133   0.0029717   1.0001381   0.1788084   0.0437401   0.3918238   0.0592869    0.0000006   1.0863163   0.9205131   0.9999661   1.0657227   1.1577485   1.0422650
 0.0041326      2.0332383    2.0301579    2.0303859    0.0000352   0.8124718   0.0364319   0.4409816  -0.0095615   2.0375950   0.0029997   1.0003188   0.1506544   0.0663875   0.3855016   0.0902815    0.0000016   1.0859239   0.9208447   0.9999648   1.0654298   1.1570135   1.0420767
 0.0056032      2.7567404    2.7432263    2.7437745    0.0000716   1.0887783   0.0612236   0.5529254  -0.0236309   2.1483859   0.0030954   1.0005799   0.1302190   0.0887823   0.3732247   0.1219919    0.0000032   1.0853570   0.9213236   0.9999619   1.0650066   1.1559528   1.0418047
 0.0071228      3.5044006    3.4666303    3.4677222    0.0001284   1.3580582   0.0901904   0.6505134  -0.0467318   2.3591874   0.0033029   1.0009228   0.1190132   0.1100994   0.3551806   0.1541618    0.0000057   1.0846122   0.9219526   0.9999565   1.0644504   1.1545609   1.0414472
 0.0086932      4.2770255    4.1928346    4.1947508    0.0002142   1.6123719   0.1224103   0.7356721  -0.0797097   2.6816764   0.0036492   1.0013454   0.1165081   0.1295587   0.3344882   0.1864562    0.0000095   1.0836942   0.9227280   0.9999480   1.0637646   1.1528474   1.0410063
 0.0103160      5.0754487    4.9132930    4.9163593    0.0003331   1.8447430   0.1571302   0.8102262  -0.1221870   3.1022752   0.0041294   1.0018420   0.1201365   0.1465981   0.3148697   0.2184952    0.0000148   1.0826157   0.9236396   0.9999359   1.0629585   1.1508370   1.0404882
 0.0119930      5.9005317    5.6193429    5.6239115    0.0004881   2.0502214   0.1936331   0.8758960  -0.1726033   3.5924753   0.0047162   1.0024033   0.1267691   0.1609255   0.2987810   0.2498934    0.0000217   1.0813970   0.9246705   0.9999199   1.0620472   1.1485683   1.0399024
 0.0137261      6.7531646    6.3030244    6.3094522    0.0006785   2.2261507   0.2314562   0.9342273  -0.2288372   4.1208062   0.0053722   1.0030174   0.1340820   0.1724837   0.2867687   0.2802968    0.0000302   1.0800638   0.9257993   0.9998998   1.0610497   1.1460904   1.0392612
