==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=0.50,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0038715

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     450.0428
Re_delta99              =   10807.7178
Re_deltaStar            =    2021.4144
Re_deltaStar_w          =    1872.2256
Re_theta                =    1294.3417
Re_theta_w              =    1251.8106

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.1870
deltaStar_inc / delta99 =       0.1766
theta         / delta99 =       0.1198
theta_inc     / delta99 =       0.1220
H12                     =       1.5617
H12_inc                 =       1.4469

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.7282
y+(u_rms+_max)          =      14.0798

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   1.9686875   0.0016750   1.0000000   0.2540433   0.0000000   0.4001816   0.0000000    0.0000000   1.0441876   0.9576640   0.9999804   1.0339757   1.0796853   1.0218550
 0.0015798      0.7109987    0.7115084    0.7115159    0.0000015   0.2848551   0.0049274   0.1762649  -0.0003429   1.9698306   0.0016721   1.0000212   0.2096242   0.0224973   0.3968627   0.0319887    0.0000001   1.0441432   0.9577047   0.9999803   1.0339419   1.0796041   1.0218333
 0.0032124      1.4457380    1.4462567    1.4463042    0.0000189   0.5769958   0.0190476   0.3295254  -0.0032374   1.9828908   0.0016718   1.0000873   0.1743670   0.0458462   0.3939897   0.0650223    0.0000008   1.0440048   0.9578315   0.9999801   1.0338366   1.0793512   1.0217655
 0.0048996      2.2050107    2.2014143    2.2015713    0.0000490   0.8730510   0.0403895   0.4624267  -0.0117037   2.0383024   0.0016912   1.0002013   0.1461288   0.0694994   0.3859159   0.0989735    0.0000022   1.0437654   0.9580504   0.9999793   1.0336544   1.0789143   1.0216484
 0.0066430      2.9896358    2.9719731    2.9723496    0.0000970   1.1666881   0.0674826   0.5771330  -0.0287481   2.1804050   0.0017559   1.0003654   0.1264646   0.0926810   0.3708581   0.1336171    0.0000044   1.0434205   0.9583654   0.9999773   1.0333919   1.0782858   1.0214796
 0.0084447      3.8004599    3.7502323    3.7509789    0.0001660   1.4490350   0.0988840   0.6760137  -0.0562937   2.4435314   0.0018924   1.0005795   0.1166658   0.1144345   0.3497852   0.1686068    0.0000075   1.0429700   0.9587765   0.9999737   1.0330489   1.0774658   1.0212590
 0.0103065      4.6383579    4.5265216    4.5278238    0.0002614   1.7110110   0.1335416   0.7614485  -0.0948552   2.8306251   0.0021126   1.0008411   0.1155024   0.1339029   0.3269324   0.2035081    0.0000118   1.0424191   0.9592788   0.9999682   1.0326294   1.0764644   1.0209893
 0.0122305      5.5042336    5.2904123    5.2924797    0.0003839   1.9453910   0.1706111   0.8356535  -0.1434545   3.3156931   0.0024068   1.0011452   0.1199111   0.1505371   0.3067066   0.2378519    0.0000173   1.0417786   0.9598625   0.9999605   1.0321416   1.0753015   1.0206756
 0.0142187      6.3990214    6.0319242    6.0349759    0.0005332   2.1476932   0.2093160   0.9006731  -0.1998508   3.8610305   0.0027541   1.0014848   0.1267752   0.1641245   0.2913288   0.2711895    0.0000240   1.0410633   0.9605141   0.9999504   1.0315966   1.0740046   1.0203251
 0.0162733      7.3236866    6.7424952    6.7467446    0.0007061   2.3161651   0.2491797   0.9582584  -0.2613703   4.4310089   0.0031307   1.0018516   0.1340043   0.1747151   0.2805379   0.3031361    0.0000317   1.0402906   0.9612175   0.9999378   1.0310077   1.0726060   1.0199464
 0.0183965      8.2792268    7.4155778    7.4212183    0.0008980   2.4513337   0.2897398   1.0097732  -0.3251607   4.9971218   0.0035156   1.0022368   0.1405061   0.1825335   0.2726906   0.3333973    0.0000404   1.0394790   0.9619559   0.9999227   1.0303889   1.0711394   1.0195484
 0.0205906      9.2666730    8.0468339    8.0540293    0.0011038   2.5553364   0.3306961   1.0562056  -0.3887496   5.5388086   0.0038930   1.0026320   0.1458348   0.1878973   0.2660780   0.3617779    0.0000496   1.0386460   0.9627131   0.9999051   1.0297535   1.0696370   1.0191398
 0.0228580     10.2870904    8.6340277    8.6429064    0.0013183   2.6312936   0.3717646   1.0982036  -0.4501144   6.0424167   0.0042515   1.0030294   0.1499356   0.1911589   0.2596132   0.3881776    0.0000593   1.0378075   0.9634745   0.9998852   1.0291137   1.0681276   1.0187284
 0.0252011     11.3415801    9.1767241    9.1873775    0.0015370   2.6827877   0.4127177   1.1361614  -0.5078110   6.4997013   0.0045840   1.0034226   0.1529423   0.1926650   0.2528457   0.4125767    0.0000691   1.0369767   0.9642277   0.9998630   1.0284795   1.0666355   1.0183205
 0.0276224     12.4312798    9.6758964    9.6883805    0.0017569   2.7134776   0.4533340   1.1703277  -0.5609019   6.9065473   0.0048861   1.0038063   0.1550363   0.1927322   0.2457064   0.4350190    0.0000790   1.0361641   0.9649630   0.9998387   1.0278590   1.0651797   1.0179215
 0.0301246     13.5573650   10.1335262   10.1478660    0.0019760   2.7268405   0.4934029   1.2008972  -0.6089054   7.2618395   0.0051559   1.0041766   0.1563714   0.1916371   0.2382766   0.4555936    0.0000888   1.0353778   0.9656731   0.9998126   1.0272583   1.0637744   1.0175351
 0.0327103     14.7210508   10.5522474   10.5684415    0.0021936   2.7260100   0.5327161   1.2280649  -0.6517132   7.5666376   0.0053929   1.0045309   0.1570527   0.1896166   0.2306509   0.4744189    0.0000986   1.0346229   0.9663530   0.9997848   1.0266814   1.0624290   1.0171642
 0.0353824     15.9235926   10.9350566   10.9530830    0.0024097   2.7136995   0.5710724   1.2520378  -0.6895030   7.8235084   0.0055981   1.0048677   0.1571471   0.1868691   0.2228865   0.4916297    0.0001083   1.0339029   0.9669999   0.9997558   1.0261310   1.0611490   1.0168102
 0.0381437     17.1662879   11.2850919   11.3049131    0.0026250   2.6922135   0.6082871   1.2730326  -0.7226260   8.0359877   0.0057730   1.0051862   0.1567128   0.1835565   0.2149941   0.5073669    0.0001180   1.0332191   0.9676124   0.9997257   1.0256081   1.0599370   1.0164739
 0.0409972     18.4504774   11.6054670   11.6270348    0.0028402   2.6635178   0.6442018   1.2912795  -0.7514917   8.2081572   0.0059198   1.0054865   0.1558445   0.1798066   0.2069802   0.5217707    0.0001277   1.0325718   0.9681905   0.9996948   1.0251129   1.0587926   1.0161554
 0.0439459     19.7775466   11.8991596   11.9224185    0.0030557   2.6292955   0.6786915   1.3070298  -0.7764951   8.3443116   0.0060410   1.0057691   0.1546770   0.1757195   0.1989675   0.5349748    0.0001374   1.0319602   0.9687352   0.9996635   1.0246449   1.0577141   1.0158544
 0.0469931     21.1489272   12.1689511   12.1938416    0.0032722   2.5909648   0.7116652   1.3205454  -0.7980072   8.4487013   0.0061391   1.0060349   0.1533265   0.1713772   0.1911801   0.5471044    0.0001471   1.0313826   0.9692481   0.9996320   1.0242028   1.0566982   1.0155701
 0.0501421     22.5660990   12.4174069   12.4438681    0.0034901   2.5497103   0.7430629   1.3320730  -0.8163957   8.5253780   0.0062167   1.0062848   0.1518360   0.1668536   0.1837567   0.5582747    0.0001569   1.0308370   0.9697314   0.9996006   1.0237851   1.0557410   1.0153014
 0.0533962     24.0305908   12.6468663   12.6748374    0.0037098   2.5065259   0.7728502   1.3418255  -0.8320335   8.5781605   0.0062761   1.0065203   0.1501895   0.1622145   0.1766694   0.5685910    0.0001668   1.0303212   0.9701872   0.9995695   1.0233902   1.0548379   1.0150474
