==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=0.70,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0031269

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     830.0291
Re_delta99              =   23321.8816
Re_deltaStar            =    4484.3185
Re_deltaStar_w          =    3872.2935
Re_theta                =    2751.8713
Re_theta_w              =    2581.8666

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.1923
deltaStar_inc / delta99 =       0.1721
theta         / delta99 =       0.1180
theta_inc     / delta99 =       0.1224
H12                     =       1.6296
H12_inc                 =       1.4063

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.7830
y+(u_rms+_max)          =      14.3965

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   2.2831156   0.0027869   1.0000000   0.2555956   0.0000000   0.3978842   0.0000000    0.0000000   1.0864805   0.9203778   0.9999697   1.0658457   1.1580523   1.0423438
 0.0007323      0.6078364    0.6080393    0.6080469    0.0000006   0.2499978   0.0038315   0.1607915  -0.0002204   2.2836118   0.0027822   1.0000250   0.2132324   0.0214746   0.3943418   0.0250605    0.0000000   1.0864262   0.9204238   0.9999696   1.0658051   1.1579504   1.0423177
 0.0014891      1.2359687    1.2360486    1.2360963    0.0000069   0.5062114   0.0152050   0.3038787  -0.0020924   2.2901454   0.0027783   1.0001030   0.1788084   0.0437401   0.3918238   0.0509440    0.0000003   1.0862570   0.9205669   0.9999694   1.0656789   1.1576333   1.0422366
 0.0022711      1.8850747    1.8828126    1.8829705    0.0000172   0.7673511   0.0326600   0.4309565  -0.0076208   2.3189546   0.0027916   1.0002380   0.1506544   0.0663875   0.3855016   0.0776006    0.0000007   1.0859641   0.9208145   0.9999685   1.0654603   1.1570846   1.0420960
 0.0030792      2.5558547    2.5457657    2.5461460    0.0000347   1.0300466   0.0551668   0.5434074  -0.0189823   2.3966804   0.0028477   1.0004331   0.1302190   0.0887823   0.3732247   0.1049244    0.0000014   1.0855401   0.9211726   0.9999664   1.0651437   1.1562912   1.0418926
 0.0039144      3.2490323    3.2206021    3.2213616    0.0000637   1.2887243   0.0816484   0.6427285  -0.0379100   2.5520641   0.0029792   1.0006904   0.1190132   0.1100994   0.3551806   0.1327379    0.0000026   1.0849810   0.9216444   0.9999625   1.0647263   1.1552462   1.0416242
 0.0047774      3.9653555    3.9014903    3.9028290    0.0001103   1.5368175   0.1113049   0.7304186  -0.0654264   2.8029540   0.0032113   1.0010093   0.1165081   0.1295587   0.3344882   0.1608009    0.0000045   1.0842878   0.9222293   0.9999563   1.0642085   1.1539522   1.0412914
 0.0056692      4.7055970    4.5815694    4.5837242    0.0001783   1.7680602   0.1434739   0.8079123  -0.1016240   3.1480554   0.0035493   1.0013868   0.1201365   0.1465981   0.3148697   0.1888305    0.0000073   1.0834673   0.9229218   0.9999475   1.0635954   1.1524220   1.0408973
 0.0065908      5.4705556    5.2535868    5.2568209    0.0002706   1.9774357   0.1775114   0.8766102  -0.1455862   3.5698199   0.0039811   1.0018177   0.1267691   0.1609255   0.2987810   0.2165279    0.0000112   1.0825312   0.9237120   0.9999357   1.0628958   1.1506787   1.0404476
 0.0075432      6.2610565    5.9105355    5.9151243    0.0003876   2.1616193   0.2130001   0.9378366  -0.1958034   4.0432366   0.0044826   1.0022942   0.1340820   0.1724837   0.2867687   0.2436042    0.0000160   1.0814959   0.9245863   0.9999207   1.0621216   1.1487533   1.0399499
