==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=0.85,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0036282

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     450.0718
Re_delta99              =   12306.5693
Re_deltaStar            =    2528.6395
Re_deltaStar_w          =    2044.2953
Re_theta                =    1422.1602
Re_theta_w              =    1296.9582

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.2055
deltaStar_inc / delta99 =       0.1764
theta         / delta99 =       0.1156
theta_inc     / delta99 =       0.1219
H12                     =       1.7780
H12_inc                 =       1.4472

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.7182
y+(u_rms+_max)          =      13.8839

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   1.9373966   0.0042345   1.0000000   0.2572516   0.0000000   0.3980320   0.0000000    0.0000000   1.1279888   0.8865011   0.9999590   1.0965351   1.2369248   1.0620682
 0.0013877      0.6245521    0.6247153    0.6247293    0.0000035   0.2516229   0.0039767   0.1587966  -0.0002467   1.9380644   0.0042272   1.0000448   0.2167213   0.0205111   0.3943508   0.0282599    0.0000002   1.1278880   0.8865803   0.9999589   1.0964613   1.2367309   1.0620207
 0.0028217      1.2699583    1.2699166    1.2700043    0.0000227   0.5096696   0.0156223   0.2992102  -0.0022829   1.9460578   0.0042245   1.0001844   0.1833100   0.0417722   0.3919885   0.0574465    0.0000010   1.1275740   0.8868269   0.9999586   1.0962313   1.2361277   1.0618729
 0.0043036      1.9369149    1.9343172    1.9346073    0.0000555   0.7730055   0.0335242   0.4230791  -0.0082567   1.9806470   0.0042582   1.0004261   0.1555020   0.0634786   0.3868224   0.0875016    0.0000025   1.1270301   0.8872538   0.9999570   1.0958327   1.2350836   1.0616167
 0.0058349      2.6261416    2.6150962    2.6157948    0.0001091   1.0381192   0.0565998   0.5318915  -0.0205030   2.0727913   0.0043780   1.0007761   0.1344520   0.0851178   0.3764976   0.1182976    0.0000049   1.1262423   0.8878721   0.9999533   1.0952553   1.2335733   1.0612457
 0.0074174      3.3383818    3.3075204    3.3089155    0.0001910   1.2990055   0.0837488   0.6272417  -0.0408785   2.2538522   0.0046455   1.0012377   0.1216837   0.1059767   0.3605164   0.1496203    0.0000086   1.1252038   0.8886877   0.9999464   1.0944937   1.2315841   1.0607562
 0.0090528      4.0744041    4.0051861    4.0076440    0.0003123   1.5485192   0.1141465   0.7107432  -0.0704407   2.5395347   0.0051040   1.0018098   0.1173255   0.1253321   0.3411389   0.1811802    0.0000141   1.1239171   0.8896995   0.9999355   1.0935497   1.2291226   1.0601496
 0.0107427      4.8350026    4.7005773    4.7045296    0.0004793   1.7798192   0.1471017   0.7839832  -0.1092015   2.9226176   0.0057568   1.0024866   0.1196023   0.1426111   0.3217312   0.2126372    0.0000217   1.1223960   0.8908976   0.9999198   1.0924331   1.2262163   1.0594319
 0.0124891      5.6209978    5.3857945    5.3917171    0.0006965   1.9874707   0.1819553   0.8485156  -0.1560714   3.3797690   0.0065735   1.0032573   0.1257005   0.1574691   0.3051015   0.2436340    0.0000315   1.1206647   0.8922640   0.9998988   1.0911612   1.2229129   1.0586145
 0.0142938      6.4332378    6.0532815    6.0616672    0.0009633   2.1679582   0.2182752   0.9057775  -0.2093241   3.8823772   0.0075055   1.0041074   0.1331495   0.1697826   0.2924332   0.2738287    0.0000436   1.1187558   0.8937740   0.9998721   1.0897577   1.2192766   1.0577125
 0.0161588      7.2725988    6.6964285    6.7077587    0.0012751   2.3198021   0.2556193   0.9570124  -0.2667372   4.4037394   0.0085016   1.0050198   0.1404199   0.1796043   0.2832819   0.3029224    0.0000577   1.1167073   0.8953979   0.9998394   1.0882503   1.2153818   1.0567437
 0.0180860      8.1399866    7.3099580    7.3246764    0.0016243   2.4432932   0.2936832   1.0032500  -0.3260727   4.9219924   0.0095178   1.0059764   0.1467984   0.1871007   0.2763977   0.3306762    0.0000735   1.1145596   0.8971041   0.9998007   1.0866684   1.2113069   1.0557271
 0.0200775      9.0363368    7.8900992    7.9085916    0.0020014   2.5400641   0.3321684   1.0452938  -0.3852268   5.4206490   0.0105189   1.0069595   0.1520715   0.1925009   0.2705766   0.3569197    0.0000905   1.1123521   0.8988610   0.9997559   1.0850408   1.2071285   1.0546810
 0.0221356      9.9626166    8.4345776    8.4571589    0.0023964   2.6125972   0.3708262   1.0837285  -0.4424671   5.8881286   0.0114789   1.0079532   0.1562604   0.1960586   0.2650104   0.3815500    0.0001084   1.1101211   0.9006393   0.9997052   1.0833943   1.2029170   1.0536228
 0.0242624     10.9198254    8.9424706    8.9693795    0.0028001   2.6637816   0.4094209   1.1189441  -0.4964874   6.3169866   0.0123798   1.0089434   0.1594739   0.1980248   0.2592583   0.4045252    0.0001267   1.1078985   0.9024128   0.9996489   1.0817524   1.1987334   1.0525676
 0.0264602     11.9089958    9.4139848    9.4453850    0.0032050   2.6965741   0.4477328   1.1511803  -0.5464169   6.7030723   0.0132100   1.0099185   0.1618420   0.1986330   0.2531073   0.4258549    0.0001450   1.1057106   0.9041598   0.9995872   1.0801345   1.1946278   1.0515277
 0.0287314     12.9311951    9.8501995    9.8861851    0.0036050   2.7137714   0.4855596   1.1805852  -0.5917738   7.0447597   0.0139633   1.0108693   0.1634872   0.1980951   0.2464729   0.4455876    0.0001631   1.1035779   0.9058631   0.9995206   1.0785559   1.1906390   1.0505132
 0.0310784     13.9875261   10.2528130   10.2934174    0.0039964   2.7178843   0.5227157   1.2072694  -0.6324042   7.3422903   0.0146371   1.0117889   0.1645194   0.1966046   0.2393640   0.4638004    0.0001808   1.1015156   0.9075098   0.9994496   1.0770280   1.1867949   1.0495311
 0.0335038     15.0791286   10.6239180   10.6691246    0.0043771   2.7110989   0.5590337   1.2313486  -0.6684160   7.5972407   0.0152320   1.0126723   0.1650318   0.1943390   0.2318706   0.4805879    0.0001980   1.0995339   0.9090912   0.9993749   1.0755584   1.1831139   1.0485866
 0.0360102     16.2071802   10.9658209   11.0155727    0.0047466   2.6952947   0.5943672   1.2529745  -0.7000981   7.8121053   0.0157507   1.0135163   0.1650920   0.1914565   0.2241669   0.4960543    0.0002147   1.0976386   0.9106021   0.9992970   1.0741517   1.1796061   1.0476825
 0.0386003     17.3728979   11.2809042   11.3351139    0.0051050   2.6720944   0.6285950   1.2723500  -0.7278256   7.9899657   0.0161974   1.0143194   0.1647398   0.1880883   0.2164877   0.5103076    0.0002309   1.0958324   0.9120403   0.9992167   1.0728101   1.1762749   1.0468202
 0.0412768     18.5775396   11.5715297   11.6300884    0.0054531   2.6429312   0.6616267   1.2897091  -0.7519757   8.1342334   0.0165772   1.0150812   0.1639984   0.1843364   0.2090358   0.5234544    0.0002467   1.0941150   0.9134060   0.9991347   1.0715333   1.1731183   1.0459995
 0.0440428     19.8224048   11.8399718   11.9027559    0.0057911   2.6091067   0.6934026   1.3052619  -0.7728832   8.2484452   0.0168958   1.0158028   0.1628857   0.1802823   0.2018801   0.5355978    0.0002620   1.0924840   0.9147012   0.9990517   1.0703198   1.1701306   1.0452196
 0.0469010     21.1088368   12.0883765   12.1552544    0.0061192   2.5717999   0.7238840   1.3191415  -0.7908513   8.3361023   0.0171592   1.0164858   0.1614294   0.1759960   0.1949352   0.5468347    0.0002768   1.0909354   0.9159293   0.9989683   1.0691669   1.1673028   1.0444785
 0.0498548     22.4382232   12.3187463   12.3895827    0.0064371   2.5320245   0.7530358   1.3314038  -0.8061847   8.4005508   0.0173729   1.0171328   0.1596856   0.1715365   0.1880779   0.5572558    0.0002912   1.0894645   0.9170947   0.9988854   1.0680711   1.1646246   1.0437741
 0.0529071     23.8119986   12.5329424   12.6076031    0.0067456   2.4906013   0.7808141   1.3420774  -0.8191964   8.4449097   0.0175427   1.0177465   0.1577138   0.1669515   0.1812598   0.5669453    0.0003051   1.0880657   0.9182020   0.9988034   1.0670282   1.1620844   1.0431039
 0.0560614     25.2316450   12.7326912   12.8110458    0.0070463   2.4482046   0.8071699   1.3512158  -0.8301873   8.4720696   0.0176737   1.0183296   0.1555571   0.1622845   0.1745006   0.5759812    0.0003187   1.0867331   0.9192565   0.9987229   1.0660342   1.1596701   1.0424649
 0.0593210     26.6986941   12.9195802   13.0015050    0.0073415   2.4054088   0.8320621   1.3589046  -0.8394367   8.4847506   0.0177710   1.0188851   0.1532680   0.1575822   0.1678607   0.5844354    0.0003321   1.0854610   0.9202633   0.9986444   1.0650847   1.1573695   1.0418546
 0.0626894     28.2147286   13.0950425   13.1804217    0.0076337   2.3626182   0.8554704   1.3652287  -0.8472241   8.4855031   0.0178393   1.0194158   0.1509145   0.1528925   0.1614618   0.5923727    0.0003453   1.0842433   0.9212276   0.9985684   1.0641753   1.1551708   1.0412700
 0.0661703     29.7813843   13.2603424   13.3490688    0.0079244   2.3200051   0.8774008   1.3702610  -0.8538518   8.4766038   0.0178830   1.0199247   0.1485234   0.1482531   0.1553991   0.5998503    0.0003585   1.0830747   0.9221543   0.9984951   1.0633021   1.1530631   1.0407087
 0.0697674     31.4003514   13.4165831   13.5085575    0.0082136   2.2776465   0.8978841   1.3740623  -0.8596278   8.4599501   0.0179058   1.0204144   0.1460535   0.1436895   0.1496250   0.6069180    0.0003716   1.0819502   0.9230477   0.9984249   1.0624614   1.1510363   1.0401684
 0.0734847     33.0733766   13.5647315   13.6598629    0.0085003   2.2357537   0.9169694   1.3766392  -0.8648133   8.4370113   0.0179108   1.0208875   0.1434762   0.1392357   0.1440582   0.6136197    0.0003845   1.0808655   0.9239117   0.9983581   1.0616500   1.1490817   1.0396468
 0.0773260     34.8022650   13.7056470   13.8038525    0.0087848   2.1947700   0.9347149   1.3779327  -0.8695313   8.4088197   0.0179003   1.0213465   0.1408283   0.1349325   0.1388229   0.6199942    0.0003974   1.0798165   0.9247496   0.9982949   1.0608650   1.1471917   1.0391422
 0.0812957     36.5888817   13.8401049   13.9413092    0.0090685   2.1553271   0.9511754   1.3779019  -0.8736694   8.3761760   0.0178764   1.0217934   0.1381685   0.1308041   0.1340893   0.6260766    0.0004102   1.0788001   0.9255644   0.9982352   1.0601040   1.1453595   1.0386530
 0.0853978     38.4351545   13.9688125   14.0729484    0.0093533   2.1180183   0.9663854   1.3766190  -0.8769434   8.3399440   0.0178415   1.0222293   0.1354855   0.1268526   0.1297080   0.6318989    0.0004231   1.0778130   0.9263586   0.9981792   1.0593646   1.1435795   1.0381777
 0.0896370     40.3430752   14.0924139   14.1994223    0.0096391   2.0831267   0.9803539   1.3742768  -0.8791788   8.3010048   0.0177977   1.0226551   0.1327306   0.1230648   0.1254938   0.6374902    0.0004360   1.0768525   0.9271345   0.9981269   1.0586449   1.1418461   1.0377151
 0.0940177     42.3147024   14.2114836   14.3213129    0.0099244   2.0506268   0.9930824   1.3711453  -0.8805622   8.2601168   0.0177468   1.0230712   0.1299268   0.1194230   0.1215334   0.6428765    0.0004489   1.0759161   0.9278943   0.9980783   1.0579429   1.1401545   1.0372638
 0.0985446     44.3521631   14.3265195   14.4391247    0.0102073   2.0203560   1.0045882   1.3675129  -0.8815642   8.2180191   0.0176905   1.0234784   0.1271667   0.1159318   0.1177610   0.6480803    0.0004617   1.0750013   0.9286402   0.9980333   1.0572567   1.1384998   1.0368227
 0.1032228     46.4576556   14.4379449   14.5532870    0.0104851   1.9919962   1.0149088   1.3636532  -0.8825602   8.1755042   0.0176306   1.0238777   0.1244797   0.1126226   0.1140225   0.6531208    0.0004743   1.0741058   0.9293740   0.9979921   1.0565847   1.1368779   1.0363907
 0.1080571     48.6334516   14.5461272   14.6641723    0.0107539   1.9650405   1.0240944   1.3598162  -0.8836043   8.1331722   0.0175688   1.0242704   0.1218383   0.1095078   0.1103166   0.6580145    0.0004865   1.0732279   0.9300970   0.9979543   1.0559258   1.1352856   1.0359671
 0.1130528     50.8818984   14.6514339   14.7721538    0.0110107   1.9390902   1.0322109   1.3561455  -0.8845474   8.0911390   0.0175059   1.0246578   0.1192157   0.1065560   0.1068521   0.6627782    0.0004981   1.0723661   0.9308105   0.9979200   1.0552786   1.1337202   1.0355511
 0.1182154     53.2054220   14.7543143   14.8776895    0.0112565   1.9141258   1.0393470   1.3527156  -0.8851997   8.0491108   0.0174415   1.0250407   0.1165567   0.1037372   0.1036902   0.6674322    0.0005092   1.0715183   0.9315158   0.9978889   1.0546418   1.1321781   1.0351417
 0.1235503     55.6065292   14.8553123   14.9813349    0.0114969   1.8902545   1.0455943   1.3496741  -0.8853861   8.0071349   0.0173755   1.0254203   0.1138474   0.1010415   0.1007544   0.6720010    0.0005201   1.0706820   0.9322152   0.9978609   1.0540133   1.1306544   1.0347377
 0.1290634     58.0878105   14.9549662   15.0836408    0.0117387   1.8674138   1.0510161   1.3470658  -0.8849508   7.9657969   0.0173085   1.0257983   0.1110931   0.0984551   0.0980754   0.6765090    0.0005310   1.0698542   0.9329114   0.9978361   1.0533909   1.1291435   1.0343375
 0.1347606     60.6519431   15.0536877   15.1850285    0.0119861   1.8456452   1.0556262   1.3446733  -0.8836685   7.9255321   0.0172412   1.0261775   0.1083435   0.0959727   0.0953826   0.6809748    0.0005422   1.0690318   0.9336071   0.9978147   1.0527723   1.1276396   1.0339399
 0.1406480     63.3016932   15.1517419   15.2857696    0.0122412   1.8252597   1.0593911   1.3422084  -0.8813088   7.8865600   0.0171744   1.0265599   0.1058029   0.0935865   0.0927235   0.6854104    0.0005537   1.0682122   0.9343046   0.9977967   1.0521557   1.1261379   1.0335435
 0.1467320     66.0399199   15.2493528   15.3860937    0.0125060   1.8062898   1.0622869   1.3394380  -0.8779826   7.8488911   0.0171087   1.0269464   0.1034957   0.0912791   0.0902520   0.6898259    0.0005657   1.0673933   0.9350057   0.9977819   1.0515394   1.1246342   1.0331473
