==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=0.85,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0035407

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     492.0245
Re_delta99              =   13617.1374
Re_deltaStar            =    2788.1434
Re_deltaStar_w          =    2254.5055
Re_theta                =    1575.5063
Re_theta_w              =    1436.9073

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.2048
deltaStar_inc / delta99 =       0.1756
theta         / delta99 =       0.1157
theta_inc     / delta99 =       0.1220
H12                     =       1.7697
H12_inc                 =       1.4391

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.7211
y+(u_rms+_max)          =      13.9811

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   1.9971730   0.0042222   1.0000000   0.2572516   0.0000000   0.3980320   0.0000000    0.0000000   1.1278820   0.8865997   0.9999750   1.0964564   1.2366984   1.0620179
 0.0012541      0.6170358    0.6171980    0.6172112    0.0000029   0.2483519   0.0039081   0.1577261  -0.0002354   1.9979781   0.0042150   1.0000425   0.2167213   0.0205111   0.3943508   0.0275797    0.0000001   1.1277858   0.8866753   0.9999750   1.0963860   1.2365135   1.0619726
 0.0025500      1.2546748    1.2546595    1.2547422    0.0000190   0.5029172   0.0153961   0.2973652  -0.0021908   2.0060177   0.0042116   1.0001750   0.1833100   0.0417722   0.3919885   0.0560648    0.0000009   1.1274864   0.8869105   0.9999746   1.0961666   1.2359382   1.0618316
 0.0038892      1.9136049    1.9111820    1.9114554    0.0000464   0.7624618   0.0330547   0.4206967  -0.0079342   2.0393539   0.0042412   1.0004043   0.1555020   0.0634786   0.3868224   0.0854017    0.0000021   1.1269676   0.8873178   0.9999731   1.0957864   1.2349425   1.0615873
 0.0052732      2.5945369    2.5840943    2.5847530    0.0000913   1.0235533   0.0558066   0.5291926  -0.0197019   2.1272201   0.0043500   1.0007362   0.1344520   0.0851178   0.3764976   0.1154710    0.0000041   1.1262161   0.8879076   0.9999696   1.0952356   1.2335018   1.0612333
 0.0067033      3.2982056    3.2688836    3.2701994    0.0001603   1.2804742   0.0825512   0.6244723  -0.0392619   2.2999549   0.0045961   1.0011739   0.1216837   0.1059767   0.3605164   0.1460711    0.0000072   1.1252249   0.8886860   0.9999630   1.0945087   1.2316035   1.0607662
 0.0081812      4.0253701    3.9594131    3.9617327    0.0002639   1.5264820   0.1124603   0.7082137  -0.0676250   2.5740374   0.0050223   1.0017170   0.1173255   0.1253321   0.3411389   0.1769276    0.0000118   1.1239958   0.8896522   0.9999526   1.0936070   1.2292524   1.0601867
 0.0097085      4.7768151    4.6484434    4.6521766    0.0004080   1.7551372   0.1448406   0.7820851  -0.1048181   2.9443470   0.0056348   1.0023604   0.1196023   0.1426111   0.3217312   0.2077171    0.0000182   1.1225412   0.8907975   0.9999376   1.0925392   1.2264732   1.0595004
 0.0112867      5.5533511    5.3283186    5.3339192    0.0005976   1.9613416   0.1790369   0.8477018  -0.1498216   3.3896037   0.0064076   1.0030949   0.1257005   0.1574691   0.3051015   0.2380975    0.0000267   1.1208831   0.8921055   0.9999175   1.0913213   1.2233097   1.0587177
 0.0129177      6.3558161    5.9916568    5.9995973    0.0008331   2.1418213   0.2146240   0.9065048  -0.2010038   3.8824907   0.0072962   1.0039078   0.1331495   0.1697826   0.2924332   0.2677390    0.0000372   1.1190519   0.8935531   0.9998920   1.0899751   1.2198213   1.0578525
 0.0146031      7.1850757    6.6319333    6.6426780    0.0011116   2.2951882   0.2511736   0.9596618  -0.2562592   4.3968666   0.0082522   1.0047836   0.1404199   0.1796043   0.2832819   0.2963500    0.0000497   1.1170832   0.8951127   0.9998608   1.0885265   1.2160776   1.0569216
 0.0163448      8.0420247    7.2438662    7.2578466    0.0014277   2.4216164   0.2884019   1.0080511  -0.3134851   4.9109231   0.0092330   1.0057057   0.1467984   0.1871007   0.2763977   0.3236944    0.0000638   1.1150149   0.8967545   0.9998238   1.0870034   1.2121526   1.0559426
 0.0181446      8.9275877    7.8236074    7.8412022    0.0017741   2.5224098   0.3260390   1.0522863  -0.3707237   5.4079173   0.0102041   1.0066575   0.1520715   0.1925009   0.2705766   0.3496003    0.0000793   1.1128845   0.8984485   0.9997810   1.0854331   1.2081194   1.0549334
 0.0200045      9.8427201    8.3687549    8.3902770    0.0021428   2.5995794   0.3638736   1.0927794  -0.4263764   5.8758529   0.0111394   1.0076231   0.1562604   0.1960586   0.2650104   0.3739603    0.0000958   1.1107272   0.9001665   0.9997325   1.0838414   1.2040454   1.0539104
 0.0219266     10.7884092    8.8782304    8.9039209    0.0025264   2.6555077   0.4017120   1.1298075  -0.4792470   6.3068300   0.0120205   1.0085881   0.1594739   0.1980248   0.2592583   0.3967264    0.0001129   1.1085736   0.9018834   0.9996787   1.0822509   1.1999898   1.0528882
 0.0239128     11.7656753    9.3520721    9.3821007    0.0029179   2.6927163   0.4393731   1.1635675  -0.5285522   6.6962883   0.0128353   1.0095405   0.1618420   0.1986330   0.2531073   0.4179002    0.0001304   1.1064494   0.9035779   0.9996197   1.0806806   1.1960016   1.0518790
 0.0259653     12.7755728    9.7911888    9.8256580    0.0033117   2.7137197   0.4766827   1.1942110  -0.5738726   7.0422759   0.0135770   1.0104703   0.1634872   0.1980951   0.2464729   0.4375222    0.0001480   1.1043750   0.9052332   0.9995561   1.0791456   1.1921190   1.0508925
 0.0280864     13.8191912   10.1971141   10.2360677    0.0037031   2.7209409   0.5134736   1.2218574  -0.6150674   7.3447765   0.0142427   1.0113701   0.1645194   0.1966046   0.2393640   0.4556611    0.0001655   1.1023653   0.9068364   0.9994882   1.0776573   1.1883701   1.0499359
