==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=0.50,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0034300

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     671.0758
Re_delta99              =   17121.2841
Re_deltaStar            =    3160.4530
Re_deltaStar_w          =    2927.2948
Re_theta                =    2061.8979
Re_theta_w              =    1994.1701

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.1846
deltaStar_inc / delta99 =       0.1740
theta         / delta99 =       0.1204
theta_inc     / delta99 =       0.1227
H12                     =       1.5328
H12_inc                 =       1.4182

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.7812
y+(u_rms+_max)          =      14.4792

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   2.1950379   0.0015679   1.0000000   0.2540433   0.0000000   0.4001816   0.0000000    0.0000000   1.0441709   0.9576837   0.9999846   1.0339629   1.0796497   1.0218468
 0.0009972      0.6691903    0.6696110    0.6696166    0.0000006   0.2717767   0.0045306   0.1733696  -0.0002881   2.1964633   0.0015651   1.0000168   0.2096242   0.0224973   0.3968627   0.0283361    0.0000000   1.0441357   0.9577159   0.9999846   1.0339361   1.0795855   1.0218296
 0.0020277      1.3607252    1.3611697    1.3612051    0.0000107   0.5506288   0.0176767   0.3255609  -0.0027418   2.2078926   0.0015637   1.0000691   0.1743670   0.0458462   0.3939897   0.0576010    0.0000005   1.0440262   0.9578162   0.9999844   1.0338528   1.0793854   1.0217760
 0.0030926      2.0753508    2.0725348    2.0726517    0.0000278   0.8340685   0.0376195   0.4588375  -0.0099561   2.2522047   0.0015758   1.0001595   0.1461288   0.0694994   0.3859159   0.0877041    0.0000012   1.0438367   0.9579895   0.9999837   1.0337086   1.0790396   1.0216833
 0.0041930      2.8138380    2.7998060    2.8000870    0.0000553   1.1171404   0.0630480   0.5750679  -0.0245995   2.3647505   0.0016200   1.0002898   0.1264646   0.0926810   0.3708581   0.1184803    0.0000023   1.0435633   0.9582392   0.9999822   1.0335005   1.0785412   1.0215494
 0.0053302      3.5769838    3.5368131    3.5373720    0.0000955   1.3924274   0.0926551   0.6762935  -0.0485557   2.5780311   0.0017176   1.0004604   0.1166658   0.1144345   0.3497852   0.1496684    0.0000040   1.0432047   0.9585662   0.9999795   1.0332275   1.0778885   1.0213739
 0.0065054      4.3656113    4.2755881    4.2765671    0.0001523   1.6517725   0.1254932   0.7645507  -0.0826172   2.9037749   0.0018815   1.0006700   0.1155024   0.1339029   0.3269324   0.1809314    0.0000064   1.0427638   0.9589680   0.9999751   1.0328919   1.0770869   1.0211581
 0.0077198      5.1805715    5.0072531    5.0088163    0.0002269   1.8880976   0.1607968   0.8417263  -0.1263093   3.3284771   0.0021089   1.0009154   0.1199111   0.1505371   0.3067066   0.2118935    0.0000096   1.0422472   0.9594383   0.9999691   1.0324985   1.0761489   1.0209051
 0.0089748      6.0227436    5.7229661    5.7252895    0.0003199   2.0964519   0.1978429   0.9095823  -0.1779720   3.8233812   0.0023868   1.0011917   0.1267752   0.1641245   0.2913288   0.2421805    0.0000135   1.0416652   0.9599680   0.9999610   1.0320552   1.0750934   1.0206200
 0.0102716      6.8930362    6.4147439    6.4180045    0.0004299   2.2742691   0.2361713   0.9696851  -0.2354225   4.3568973   0.0026972   1.0014928   0.1340043   0.1747151   0.2805379   0.2714547    0.0000182   1.0410302   0.9605454   0.9999510   1.0315713   1.0739434   1.0203089
