==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=2.00,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0028311

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     359.0078
Re_delta99              =   18435.6793
Re_deltaStar            =    5515.3874
Re_deltaStar_w          =    2182.8058
Re_theta                =    1695.9604
Re_theta_w              =    1148.0037

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.2992
deltaStar_inc / delta99 =       0.1712
theta         / delta99 =       0.0920
theta_inc     / delta99 =       0.1178
H12                     =       3.2521
H12_inc                 =       1.4530

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.6173
y+(u_rms+_max)          =      12.7205

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   1.7221309   0.0165646   1.0000000   0.2629890   0.0000000   0.4013741   0.0000000    0.0000000   1.7097198   0.5846709   0.9995756   1.4773127   2.5267422   1.3075625
 0.0009271      0.3328221    0.3328226    0.3328318    0.0000086   0.1334887   0.0019136   0.0869860  -0.0000571   1.7224890   0.0165557   1.0000551   0.2392964   0.0116895   0.3979564   0.0163764    0.0000004   1.7095322   0.5847352   0.9995757   1.4772020   2.5262751   1.3074908
 0.0018851      0.6767574    0.6767603    0.6768178    0.0000306   0.2703431   0.0053527   0.1691246  -0.0004227   1.7242017   0.0165519   1.0002267   0.2177549   0.0237997   0.3961844   0.0332997    0.0000015   1.7089470   0.5849358   0.9995757   1.4768567   2.5248182   1.3072670
 0.0028751      1.0321768    1.0321000    1.0322908    0.0000653   0.4109355   0.0112616   0.2466030  -0.0014214   1.7291266   0.0165777   1.0005255   0.1979351   0.0363464   0.3952320   0.0507841    0.0000032   1.7079278   0.5852853   0.9995752   1.4762550   2.5222825   1.3068771
 0.0038981      1.3994638    1.3989916    1.3994550    0.0001148   0.5553936   0.0196121   0.3195558  -0.0034756   1.7407719   0.0166563   1.0009632   0.1797200   0.0493127   0.3942990   0.0688368    0.0000056   1.7064357   0.5857977   0.9995736   1.4753738   2.5185721   1.3063061
 0.0049554      1.7790147    1.7774042    1.7783429    0.0001814   0.7035327   0.0301715   0.3881053  -0.0070609   1.7644927   0.0168237   1.0015524   0.1632573   0.0626409   0.3926009   0.0874565    0.0000089   1.7044308   0.5864879   0.9995699   1.4741892   2.5135885   1.3055385
 0.0060479      2.1712390    2.1670687    2.1687581    0.0002715   0.8548183   0.0427689   0.4523737  -0.0126968   1.8073155   0.0171336   1.0023059   0.1488730   0.0762333   0.3894405   0.1066298    0.0000134   1.7018736   0.5873712   0.9995634   1.4726771   2.5072342   1.3045588
 0.0071769      2.5765599    2.5674325    2.5702295    0.0003929   1.0083261   0.0572616   0.5125010  -0.0209117   1.8772406   0.0176519   1.0032363   0.1370118   0.0899528   0.3843203   0.1263295    0.0000193   1.6987271   0.5884629   0.9995528   1.4708148   2.4994182   1.3033523
 0.0083436      2.9954146    2.9776221    2.9819727    0.0005560   1.1627664   0.0734313   0.5686497  -0.0321631   1.9818502   0.0184500   1.0043553   0.1281308   0.1036338   0.3770567   0.1465127    0.0000274   1.6949597   0.5897774   0.9995370   1.4685827   2.4900625   1.3019062
 0.0095492      3.4282551    3.3964243    3.4028687    0.0007722   1.3165340   0.0911536   0.6210124  -0.0468386   2.1266859   0.0195935   1.0056734   0.1225374   0.1170927   0.3678043   0.1671197    0.0000380   1.6905473   0.5913274   0.9995149   1.4659651   2.4791090   1.3002105
 0.0107952      3.8755483    3.8222897    3.8314641    0.0010534   1.4678139   0.1102478   0.6698086  -0.0651654   2.3140221   0.0211290   1.0071982   0.1202389   0.1301422   0.3570434   0.1880742    0.0000518   1.6854763   0.5931226   0.9994852   1.4629522   2.4665257   1.2982589
 0.0120827      4.3377769    4.2533603    4.2659938    0.0014108   1.6147053   0.1305845   0.7152778  -0.0872208   2.5425516   0.0230759   1.0089345   0.1208855   0.1426037   0.3454801   0.2092849    0.0000694   1.6797451   0.5951693   0.9994468   1.4595412   2.4523125   1.2960498
