==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=0.50,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0032397

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     829.9461
Re_delta99              =   21784.9735
Re_deltaStar            =    3965.6499
Re_deltaStar_w          =    3673.6302
Re_theta                =    2610.1879
Re_theta_w              =    2524.6138

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.1820
deltaStar_inc / delta99 =       0.1715
theta         / delta99 =       0.1198
theta_inc     / delta99 =       0.1221
H12                     =       1.5193
H12_inc                 =       1.4049

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.8000
y+(u_rms+_max)          =      14.3691

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   2.3038122   0.0015251   1.0000000   0.2540433   0.0000000   0.4001816   0.0000000    0.0000000   1.0440824   0.9577626   0.9999823   1.0338959   1.0794908   1.0218035
 0.0007840      0.6506685    0.6510465    0.6510514    0.0000023   0.2668341   0.0042895   0.1714092  -0.0002589   2.3049749   0.0015226   1.0000151   0.2096242   0.0224973   0.3968627   0.0267746    0.0000001   1.0440509   0.9577915   0.9999822   1.0338719   1.0794331   1.0217881
 0.0015942      1.3230631    1.3234636    1.3234944    0.0000173   0.5407853   0.0168304   0.3227143  -0.0024828   2.3147271   0.0015210   1.0000624   0.1743670   0.0458462   0.3939897   0.0544282    0.0000007   1.0439527   0.9578815   0.9999821   1.0337972   1.0792538   1.0217400
 0.0024314      2.0179093    2.0154171    2.0155192    0.0000427   0.8196916   0.0359312   0.4559346  -0.0090567   2.3531953   0.0015307   1.0001439   0.1461288   0.0694994   0.3859159   0.0828851    0.0000018   1.0437827   0.9580370   0.9999815   1.0336679   1.0789436   1.0216568
 0.0032965      2.7359567    2.7235017    2.7237470    0.0000817   1.0990394   0.0603859   0.5727360  -0.0224813   2.4522243   0.0015676   1.0002616   0.1264646   0.0926810   0.3708581   0.1120055    0.0000034   1.0435372   0.9582613   0.9999802   1.0334810   1.0784960   1.0215367
 0.0041906      3.4779802    3.4422329    3.4427216    0.0001363   1.3718726   0.0889656   0.6749656  -0.0446004   2.6431182   0.0016510   1.0004161   0.1166658   0.1144345   0.3497852   0.1415637    0.0000056   1.0432146   0.9585556   0.9999778   1.0332354   1.0779087   1.0213788
 0.0051145      4.2447801    4.1644097    4.1652675    0.0002107   1.6303466   0.1207745   0.7645071  -0.0763153   2.9407765   0.0017935   1.0006062   0.1155024   0.1339029   0.3269324   0.1712637    0.0000087   1.0428167   0.9589182   0.9999741   1.0329325   1.0771852   1.0211840
 0.0060693      5.0371839    4.8818514    4.8832251    0.0003063   1.8674334   0.1550790   0.8431637  -0.1173889   3.3373083   0.0019951   1.0008295   0.1199111   0.1505371   0.3067066   0.2007688    0.0000126   1.0423488   0.9593443   0.9999687   1.0325762   1.0763354   1.0209548
 0.0070559      5.8560464    5.5862241    5.5882729    0.0004237   2.0779936   0.1911821   0.9126699  -0.1664556   3.8085485   0.0022457   1.0010819   0.1267752   0.1641245   0.2913288   0.2297366    0.0000174   1.0418193   0.9598261   0.9999617   1.0321729   1.0753748   1.0206955
 0.0080755      6.7022511    6.2698043    6.2726905    0.0005619   2.2591724   0.2286429   0.9745752  -0.2215659   4.3250602   0.0025299   1.0013580   0.1340043   0.1747151   0.2805379   0.2578492    0.0000231   1.0412388   0.9603540   0.9999528   1.0317306   1.0743232   1.0204111
 0.0091292      7.5767110    6.9260571    6.9299365    0.0007177   2.4102987   0.2670145   1.0301378  -0.2803470   4.8592871   0.0028317   1.0016520   0.1405061   0.1825335   0.2726906   0.2848379    0.0000295   1.0406193   0.9609169   0.9999420   1.0312586   1.0732027   1.0201075
 0.0102180      8.4803696    7.5499625    7.5549763    0.0008870   2.5324068   0.3059867   1.0803253  -0.3405186   5.3888308   0.0031375   1.0019581   0.1458348   0.1878973   0.2660780   0.3104964    0.0000365   1.0399733   0.9615034   0.9999293   1.0307661   1.0720358   1.0197908
 0.0113431      9.4142017    8.1381148    8.1443830    0.0010643   2.6276464   0.3452596   1.1258437  -0.4000567   5.8970517   0.0034367   1.0022705   0.1499356   0.1911589   0.2596132   0.3346845    0.0000438   1.0393125   0.9621026   0.9999147   1.0302622   1.0708444   1.0194668
 0.0125059     10.3792150    8.6886401    8.6962584    0.0012444   2.6987480   0.3845915   1.1672007  -0.4574064   6.3724893   0.0037216   1.0025842   0.1529423   0.1926650   0.2528457   0.3573251    0.0000512   1.0386476   0.9627046   0.9998984   1.0297550   1.0696479   1.0191406
 0.0137075     11.3764506    9.2009970    9.2100357    0.0014221   2.7486441   0.4237590   1.2047757  -0.5114748   6.8080385   0.0039874   1.0028948   0.1550363   0.1927322   0.2457064   0.3783961    0.0000585   1.0379878   0.9633011   0.9998803   1.0292516   1.0684630   1.0188169
 0.0149491     12.4069843    9.6757241    9.6862287    0.0015930   2.7802555   0.4625665   1.2388821  -0.5615893   7.1999824   0.0042310   1.0031987   0.1563714   0.1916371   0.2382766   0.3979195    0.0000655   1.0373406   0.9638850   0.9998606   1.0287576   1.0673032   1.0184992
 0.0162323     13.4719281   10.1141772   10.1261710    0.0017537   2.7963841   0.5008367   1.2698081  -0.6073980   7.5471453   0.0044510   1.0034932   0.1570527   0.1896166   0.2306509   0.4159511    0.0000721   1.0367116   0.9644511   0.9998395   1.0282774   1.0661788   1.0181904
 0.0175583     14.5724308   10.5182859   10.5317730    0.0019025   2.7996568   0.5384102   1.2978242  -0.6487744   7.8501537   0.0046470   1.0037765   0.1571471   0.1868691   0.2228865   0.4325703    0.0000782   1.0361050   0.9649957   0.9998171   1.0278141   1.0650971   1.0178924
