==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=2.50,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0023672

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     358.9698
Re_delta99              =   25722.7835
Re_deltaStar            =    8961.8505
Re_deltaStar_w          =    2503.7919
Re_theta                =    2117.4253
Re_theta_w              =    1247.0258

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.3484
deltaStar_inc / delta99 =       0.1692
theta         / delta99 =       0.0823
theta_inc     / delta99 =       0.1171
H12                     =       4.2324
H12_inc                 =       1.4457

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.6008
y+(u_rms+_max)          =      12.2994

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   1.7017500   0.0215543   1.0000000   0.2685586   0.0000000   0.3998159   0.0000000    0.0000000   2.1061942   0.4743874   0.9990939   1.6979803   3.5793112   1.4512733
 0.0006652      0.2387896    0.2387888    0.2387932    0.0000064   0.0969389   0.0017883   0.0638380  -0.0000342   1.7020456   0.0215448   1.0000370   0.2504673   0.0086561   0.3968368   0.0119276    0.0000003   2.1060387   0.4744227   0.9990940   1.6978984   3.5788727   1.4512197
 0.0013526      0.4855524    0.4855576    0.4855853    0.0000219   0.1963773   0.0038963   0.1256317  -0.0002010   1.7031532   0.0215382   1.0001520   0.2335041   0.0176164   0.3950506   0.0242538    0.0000011   2.1055530   0.4745325   0.9990942   1.6976424   3.5775047   1.4510524
 0.0020630      0.7405548    0.7405652    0.7406575    0.0000467   0.2985376   0.0070293   0.1853755  -0.0006132   1.7056150   0.0215499   1.0003523   0.2174660   0.0268998   0.3941052   0.0369916    0.0000023   2.1047064   0.4747239   0.9990941   1.6971961   3.5751222   1.4507606
 0.0027971      1.0040718    1.0040443    1.0042685    0.0000810   0.4035878   0.0114828   0.2430490  -0.0014193   1.7104400   0.0215884   1.0006457   0.2022523   0.0365175   0.3936807   0.0501525    0.0000040   2.1034658   0.4750047   0.9990936   1.6965420   3.5716321   1.4503330
 0.0035557      1.2763878    1.2761904    1.2766452    0.0001251   0.5116250   0.0172907   0.2986277  -0.0027965   1.7192031   0.0216670   1.0010412   0.1878522   0.0464701   0.3934469   0.0637463    0.0000062   2.1017955   0.4753832   0.9990923   1.6956609   3.5669347   1.4497571
 0.0043396      1.5577966    1.5571451    1.5579652    0.0001807   0.6226528   0.0244490   0.3520859  -0.0049574   1.7341149   0.0218066   1.0015479   0.1743212   0.0567454   0.3930416   0.0777801    0.0000090   2.0996582   0.4758688   0.9990897   1.6945330   3.5609250   1.4490197
 0.0051497      1.8486018    1.8469779    1.8483402    0.0002507   0.7365562   0.0329258   0.4034011  -0.0081420   1.7580824   0.0220361   1.0021759   0.1617872   0.0673157   0.3920872   0.0922574    0.0000125   2.0970147   0.4764711   0.9990854   1.6931371   3.5534936   1.4481073
 0.0059869      2.1491170    2.1456671    2.1477964    0.0003390   0.8530828   0.0426578   0.4525573  -0.0126044   1.7946102   0.0223923   1.0029355   0.1504464   0.0781368   0.3902220   0.1071770    0.0000169   2.0938258   0.4772007   0.9990787   1.6914519   3.5445296   1.4470058
 0.0068520      2.4596667    2.4530804    2.4562554    0.0004508   0.9718282   0.0536049   0.4995495  -0.0186126   1.8475947   0.0229199   1.0038375   0.1405471   0.0891465   0.3871389   0.1225325    0.0000225   2.0900523   0.4780681   0.9990688   1.6894560   3.5339230   1.4457013
 0.0077460      2.7805857    2.7689556    2.7735150    0.0005927   1.0922306   0.0656971   0.5443867  -0.0264215   1.9209404   0.0236691   1.0048926   0.1323661   0.1002664   0.3826378   0.1383106    0.0000296   2.0856569   0.4790844   0.9990551   1.6871286   3.5215686   1.4441804
 0.0086699      3.1122204    3.0928856    3.0992335    0.0007722   1.2135779   0.0788802   0.5870950  -0.0362694   2.0180816   0.0246913   1.0061114   0.1261642   0.1114042   0.3766625   0.1544910    0.0000386   2.0806055   0.4802602   0.9990366   1.6844506   3.5073704   1.4424304
 0.0096246      3.4549285    3.4243061    3.4329161    0.0009976   1.3350244   0.0930879   0.6277192  -0.0483544   2.1415129   0.0260339   1.0075037   0.1221307   0.1224580   0.3693223   0.1710456    0.0000498   2.0748687   0.4816060   0.9990125   1.6814049   3.4912460   1.4404405
 0.0106111      3.8090798    3.7624892    3.7739078    0.0012775   1.4556194   0.1082599   0.6663247  -0.0628254   2.2924584   0.0277347   1.0090784   0.1203253   0.1333202   0.3608862   0.1879380    0.0000638   2.0684235   0.4831310   0.9989819   1.6779776   3.4731319   1.4382015
 0.0116307      4.1750564    4.1065441    4.1213913    0.0016206   1.5743425   0.1243336   0.7029972  -0.0797671   2.4707573   0.0298179   1.0108430   0.1206429   0.1438835   0.3517489   0.2051237    0.0000809   2.0612547   0.4848435   0.9989439   1.6741588   3.4529882   1.4357070
 0.0126842      4.5532531    4.4554237    4.4743924    0.0020348   1.6901425   0.1412500   0.7378422  -0.0991939   2.6749580   0.0322916   1.0128030   0.1228222   0.1540444   0.3423754   0.2225504    0.0001016   2.0533565   0.4867498   0.9988973   1.6699429   3.4308033   1.4329538
 0.0137730      4.9440780    4.8079398    4.8317912    0.0025272   1.8019753   0.1589521   0.7709805  -0.1210451   2.9025498   0.0351488   1.0149620   0.1264933   0.1637079   0.3332323   0.2401588    0.0001262   2.0447333   0.4888544   0.9988413   1.6653300   3.4065970   1.4299417
 0.0148981      5.3479528    5.1627841    5.1923414    0.0031033   1.9088369   0.1773858   0.8025416  -0.1451863   3.1502437   0.0383691   1.0173207   0.1312434   0.1727906   0.3247155   0.2578834    0.0001550   2.0354009   0.4911591   0.9987749   1.6603258   3.3804234   1.4266748
 0.0160607      5.7653131    5.5185562    5.5546944    0.0037666   2.0097929   0.1965005   0.8326541  -0.1714146   3.4142426   0.0419215   1.0198774   0.1366723   0.1812228   0.3170903   0.2756544    0.0001881   2.0253866   0.4936630   0.9986971   1.6549420   3.3523721   1.4231608
 0.0172622      6.1966093    5.8737962    5.9174302    0.0045185   2.1040054   0.2162483   0.8614362  -0.1994674   3.6904684   0.0457671   1.0226268   0.1424292   0.1889502   0.3104612   0.2933988    0.0002257   2.0147289   0.4963620   0.9986070   1.6491964   3.3225677   1.4194115
 0.0185038      6.6423066    6.2270217    6.2790909    0.0053577   2.1907591   0.2365843   0.8889875  -0.2290326   3.9747468   0.0498613   1.0255608   0.1482320   0.1959339   0.3047877   0.3110425    0.0002676   2.0034774   0.4992491   0.9985038   1.6431128   3.2911680   1.4154425
 0.0197869      7.1028861    6.5767654    6.6382179    0.0062809   2.2694845   0.2574674   0.9153836  -0.2597616   4.2629566   0.0541561   1.0286677   0.1538760   0.2021499   0.2999382   0.3285124    0.0003137   1.9916914   0.5023141   0.9983866   1.6367201   3.2583602   1.4112730
 0.0211128      7.5788444    6.9216139    6.9933885    0.0072820   2.3397746   0.2788596   0.9406751  -0.2912830   4.5511546   0.0586016   1.0319329   0.1592280   0.2075883   0.2957544   0.3457377    0.0003637   1.9794384   0.5055436   0.9982546   1.6300524   3.2243555   1.4069252
 0.0224829      8.0706953    7.2602429    7.3432521    0.0083527   2.4013914   0.3007259   0.9648892  -0.3232180   4.8356771   0.0631476   1.0353388   0.1642094   0.2122523   0.2920938   0.3626524    0.0004172   1.9667920   0.5089219   0.9981072   1.6231470   3.1893834   1.4024236
 0.0238989      8.5789694    7.5914488    7.6865622    0.0094832   2.4542631   0.3230317   0.9880332  -0.3551956   5.1132203   0.0677452   1.0388657   0.1687722   0.2161572   0.2888334   0.3791963    0.0004737   1.9538303   0.5124307   0.9979439   1.6160443   3.1536837   1.3977948
 0.0253621      9.1042149    7.9141737    8.0222030    0.0106618   2.4984702   0.3457413   1.0100985  -0.3868659   5.3808951   0.0723481   1.0424924   0.1728807   0.2193286   0.2858452   0.3953165    0.0005326   1.9406328   0.5160502   0.9977641   1.6087862   3.1174993   1.3930660
 0.0268741      9.6469986    8.2275228    8.3492095    0.0118762   2.5342255   0.3688139   1.0310646  -0.4179105   5.6362577   0.0769134   1.0461969   0.1765088   0.2218002   0.2829674   0.4109685    0.0005932   1.9272791   0.5197594   0.9975676   1.6014149   3.0810693   1.3882648
 0.0284367     10.2079062    8.5307737    8.6667792    0.0131136   2.5618472   0.3922023   1.0509032  -0.4480510   5.8773182   0.0814021   1.0499572   0.1796474   0.2236107   0.2799963   0.4261160    0.0006550   1.9138460   0.5235368   0.9973541   1.5939717   3.0446219   1.3834182
 0.0300514     10.7875427    8.8233782    8.9742774    0.0143613   2.5817326   0.4158506   1.0695817  -0.4770546   6.1025332   0.0857797   1.0537522   0.1823134   0.2248011   0.2767209   0.4407317    0.0007174   1.9004061   0.5273609   0.9971237   1.5864964   3.0083693   1.3785522
 0.0317200     11.3865336    9.1049568    9.2712343    0.0156069   2.5943350   0.4396950   1.0870664  -0.5047363   6.3107887   0.0900158   1.0575614   0.1845482   0.2254126   0.2729952   0.4547967    0.0007796   1.8870262   0.5312110   0.9968765   1.5790260   2.9725027   1.3736907
 0.0334444     12.0055251    9.3752887    9.5573382    0.0168395   2.6001491   0.4636648   1.1033255  -0.5309572   6.5013766   0.0940850   1.0613661   0.1864057   0.2254859   0.2687995   0.4682999    0.0008411   1.8737659   0.5350673   0.9966127   1.5715941   2.9371898   1.3688557
 0.0352263     12.6451850    9.6342970    9.8324233    0.0180490   2.5997063   0.4876840   1.1183309  -0.5556188   6.6739673   0.0979661   1.0651487   0.1879326   0.2250614   0.2642416   0.4812375    0.0009016   1.8606773   0.5389118   0.9963329   1.5642304   2.9025721   1.3640665
 0.0370678     13.3062035    9.8820325   10.0964551    0.0192272   2.5935763   0.5116734   1.1320622  -0.5786555   6.8285727   0.1016430   1.0688935   0.1891562   0.2241789   0.2595050   0.4936120    0.0009604   1.8478041   0.5427285   0.9960377   1.5569605   2.8687649   1.3593396
