==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=0.30,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0032987

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     829.9456
Re_delta99              =   20848.1237
Re_deltaStar            =    3699.0323
Re_deltaStar_w          =    3597.5801
Re_theta                =    2556.2294
Re_theta_w              =    2525.3701

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.1774
deltaStar_inc / delta99 =       0.1736
theta         / delta99 =       0.1226
theta_inc     / delta99 =       0.1234
H12                     =       1.4471
H12_inc                 =       1.4062

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.8107
y+(u_rms+_max)          =      14.6749

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   2.2355052   0.0005938   1.0000000   0.2534244   0.0000000   0.3995135   0.0000000    0.0000000   1.0157862   0.9844579   0.9999986   1.0122197   1.0282001   1.0078622
 0.0008190      0.6797553    0.6805346    0.6805366   -0.0000012   0.2779672   0.0046712   0.1774980  -0.0003031   2.2372037   0.0005930   1.0000060   0.2077783   0.0231436   0.3983839   0.0278555   -0.0000000   1.0157740   0.9844697   0.9999986   1.0122103   1.0281782   1.0078561
 0.0016654      1.3822079    1.3835929    1.3836058    0.0000024   0.5637422   0.0180671   0.3331558  -0.0028559   2.2496402   0.0005926   1.0000248   0.1718967   0.0472370   0.3957678   0.0566329    0.0000001   1.0157359   0.9845065   0.9999985   1.0121810   1.0281099   1.0078372
 0.0025401      2.1081158    2.1065690    2.1066115    0.0000084   0.8539435   0.0383649   0.4693153  -0.0103718   2.2959889   0.0005967   1.0000572   0.1433824   0.0715482   0.3860199   0.0862256    0.0000003   1.0156700   0.9845702   0.9999983   1.0121301   1.0279918   1.0078045
 0.0034439      2.8582620    2.8453023    2.8454044    0.0000181   1.1429395   0.0642017   0.5879035  -0.0255774   2.4120349   0.0006114   1.0001040   0.1240736   0.0951714   0.3685567   0.1164632    0.0000007   1.0155748   0.9846620   0.9999977   1.0120567   1.0278215   1.0077573
 0.0043779      3.6334561    3.5933800    3.5935828    0.0000322   1.4228210   0.0942529   0.6910606  -0.0503412   2.6302668   0.0006437   1.0001650   0.1152522   0.1170824   0.3453797   0.1470833    0.0000013   1.0154502   0.9847819   0.9999968   1.0119606   1.0275987   1.0076955
 0.0053432      4.4345342    4.3425368    4.3428918    0.0000518   1.6851190   0.1275629   0.7809502  -0.0853677   2.9616818   0.0006980   1.0002399   0.1150538   0.1364049   0.3213598   0.1777476    0.0000021   1.0152971   0.9849290   0.9999953   1.0118426   1.0273254   1.0076195
 0.0063406      5.2623607    5.0836414    5.0842076    0.0000774   1.9228348   0.1633279   0.8595487  -0.1300353   3.3923416   0.0007735   1.0003273   0.1199037   0.1526278   0.3009771   0.2080823    0.0000032   1.0151181   0.9851007   0.9999931   1.0117045   1.0270062   1.0075307
 0.0073714      6.1178288    5.8076806    5.8085209    0.0001096   2.1313706   0.2008300   0.9287052  -0.1826006   3.8927623   0.0008662   1.0004254   0.1265866   0.1656047   0.2859607   0.2377185    0.0000045   1.0149168   0.9852935   0.9999903   1.0115492   1.0266476   1.0074308
 0.0084365      7.0018614    6.5065951    6.5077724    0.0001487   2.3086131   0.2395936   0.9900598  -0.2408170   4.4311414   0.0009701   1.0005320   0.1331850   0.1754613   0.2755729   0.2663263    0.0000061   1.0146976   0.9855031   0.9999868   1.0113800   1.0262576   1.0073220
