==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=0.70,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0037371

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     450.1082
Re_delta99              =   11571.8546
Re_deltaStar            =    2273.8323
Re_deltaStar_w          =    1962.6956
Re_theta                =    1359.6372
Re_theta_w              =    1275.4210

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.1965
deltaStar_inc / delta99 =       0.1764
theta         / delta99 =       0.1175
theta_inc     / delta99 =       0.1219
H12                     =       1.6724
H12_inc                 =       1.4476

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.7283
y+(u_rms+_max)          =      13.9961

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   1.9589643   0.0030702   1.0000000   0.2555956   0.0000000   0.3978842   0.0000000    0.0000000   1.0867281   0.9201613   0.9999630   1.0660301   1.1585252   1.0424625
 0.0014757      0.6642435    0.6645027    0.6645144    0.0000027   0.2677154   0.0044061   0.1669125  -0.0002893   1.9596395   0.0030647   1.0000352   0.2132324   0.0214746   0.3943418   0.0299444    0.0000001   1.0866515   0.9202262   0.9999630   1.0659730   1.1583815   1.0424258
 0.0030008      1.3506665    1.3507271    1.3508007    0.0000216   0.5422176   0.0172063   0.3133637  -0.0027213   1.9691266   0.0030628   1.0001449   0.1788084   0.0437401   0.3918238   0.0608677    0.0000010   1.0864131   0.9204279   0.9999626   1.0657950   1.1579343   1.0423114
 0.0045767      2.0600094    2.0567900    2.0570330    0.0000542   0.8213830   0.0367164   0.4415705  -0.0098464   2.0113587   0.0030909   1.0003346   0.1506544   0.0663875   0.3855016   0.0926850    0.0000024   1.0860003   0.9207766   0.9999613   1.0654870   1.1571612   1.0421134
 0.0062053      2.7930376    2.7789505    2.7795346    0.0001072   1.1004376   0.0616763   0.5533544  -0.0243154   2.1231914   0.0031897   1.0006085   0.1302190   0.0887823   0.3732247   0.1252277    0.0000048   1.0854042   0.9212801   0.9999582   1.0650419   1.1560457   1.0418273
 0.0078882      3.5505420    3.5111918    3.5123545    0.0001865   1.3720754   0.0908243   0.6506716  -0.0480271   2.3379792   0.0034055   1.0009679   0.1190132   0.1100994   0.3551806   0.1582246    0.0000084   1.0846215   0.9219411   0.9999525   1.0644574   1.1545829   1.0414516
 0.0096273      4.3333399    4.2456700    4.2477091    0.0003014   1.6282276   0.1232292   0.7354550  -0.0818003   2.6666609   0.0037657   1.0014107   0.1165081   0.1295587   0.3344882   0.1913223    0.0000136   1.0836575   0.9227553   0.9999435   1.0637373   1.1527838   1.0409887
 0.0114245      5.1422758    4.9735447    4.9768046    0.0004560   1.8617914   0.1581364   0.8095292  -0.1251970   3.0939367   0.0042643   1.0019304   0.1201365   0.1465981   0.3148697   0.2241225    0.0000206   1.0825266   0.9237113   0.9999308   1.0628920   1.1506755   1.0404454
 0.0132817      5.9782224    5.6859283    5.6907798    0.0006532   2.0677138   0.1948340   0.8746286  -0.1765789   3.5899362   0.0048721   1.0025170   0.1267691   0.1609255   0.2987810   0.2562246    0.0000294   1.0812503   0.9247912   0.9999140   1.0619376   1.1482999   1.0398319
 0.0152010      6.8420817    6.3747351    6.3815521    0.0008916   2.2432845   0.2328657   0.9323159  -0.2337586   4.1226686   0.0055500   1.0031580   0.1340820   0.1724837   0.2867687   0.2872643    0.0000402   1.0798563   0.9259719   0.9998928   1.0608945   1.1457092   1.0391613
 0.0171843      7.7347857    7.0333005    7.0424364    0.0011669   2.3879607   0.2717674   0.9838884  -0.2942168   4.6644566   0.0062605   1.0038392   0.1408294   0.1813926   0.2779923   0.3169411    0.0000526   1.0783746   0.9272279   0.9998673   1.0597851   1.1429606   1.0384482
 0.0192338      8.6572974    7.6566968    7.6684660    0.0014729   2.5028865   0.3112200   1.0303508  -0.3556325   5.1938928   0.0069729   1.0045464   0.1465239   0.1878831   0.2711392   0.3450332    0.0000664   1.0768360   0.9285333   0.9998373   1.0586322   1.1401122   1.0377071
 0.0213518      9.6106124    8.2417926    8.2564572    0.0018023   2.5903773   0.3509140   1.0724203  -0.4159779   5.6956791   0.0076638   1.0052662   0.1510943   0.1922451   0.2650738   0.3713993    0.0000812   1.0752691   0.9298633   0.9998029   1.0574573   1.1372179   1.0369518
 0.0235405     10.5957589    8.7871149    8.8048778    0.0021475   2.6534305   0.3906033   1.1105902  -0.4736804   6.1597370   0.0083171   1.0059865   0.1546460   0.1947858   0.2590759   0.3959732    0.0000968   1.0736993   0.9311960   0.9997644   1.0562794   1.1343256   1.0361946
 0.0258022     11.6138000    9.2925901    9.3135944    0.0025014   2.6953039   0.4300636   1.1452151  -0.5275987   6.5802045   0.0089223   1.0066974   0.1573292   0.1958027   0.2527802   0.4187514    0.0001127   1.0721481   0.9325126   0.9997220   1.0551146   1.1314749   1.0354459
 0.0281395     12.6658340    9.7592357    9.7835685    0.0028581   2.7191926   0.4690958   1.1765806  -0.5770052   6.9544239   0.0094733   1.0073909   0.1592730   0.1955664   0.2460174   0.4397798    0.0001288   1.0706322   0.9337985   0.9996759   1.0539755   1.1286970   1.0347136
 0.0305549     13.7529959   10.1888502   10.2165488    0.0032125   2.7280235   0.5075185   1.2049321  -0.6215403   7.2820640   0.0099676   1.0080610   0.1605648   0.1943110   0.2387522   0.4591395    0.0001448   1.0691642   0.9350426   0.9996267   1.0528717   1.1260146   1.0340040
 0.0330508     14.8764587   10.5837354   10.6147959    0.0035610   2.7243709   0.5451654   1.2304722  -0.6611548   7.5643982   0.0104050   1.0087039   0.1612689   0.1922295   0.2311052   0.4769342    0.0001605   1.0677526   0.9362373   0.9995746   1.0518096   1.1234434   1.0333212
 0.0356302     16.0374345   10.9464701   10.9808553    0.0039007   2.7104640   0.5818844   1.2533579  -0.6960351   7.8037684   0.0107870   1.0093170   0.1614561   0.1894786   0.2233263   0.4932800    0.0001758   1.0664028   0.9373779   0.9995202   1.0507933   1.1209922   1.0326678
 0.0382956     17.2371758   11.2797363   11.3173840    0.0042293   2.6882356   0.6175383   1.2737161  -0.7265139   8.0032158   0.0111162   1.0098993   0.1612080   0.1861856   0.2156817   0.5082980    0.0001906   1.0651172   0.9384622   0.9994639   1.0498247   1.1186649   1.0320451
 0.0410501     18.4769770   11.5861954   11.6270253    0.0045446   2.6593869   0.6520040   1.2916646  -0.7529901   8.1662197   0.0113962   1.0104510   0.1605901   0.1824563   0.2083168   0.5221079    0.0002048   1.0638960   0.9394901   0.9994063   1.0489042   1.1164612   1.0314534
 0.0438965     19.7581759   11.8684030   11.9123227    0.0048447   2.6254470   0.6851752   1.3073298  -0.7758827   8.2964797   0.0116307   1.0109729   0.1596324   0.1783836   0.2011740   0.5348250    0.0002183   1.0627381   0.9404629   0.9993478   1.0480309   1.1143777   1.0308919
 0.0468380     21.0821545   12.1287546   12.1756644    0.0051280   2.5877822   0.7169643   1.3208561  -0.7956180   8.3977157   0.0118240   1.0114663   0.1583454   0.1740540   0.1940612   0.5465572    0.0002311   1.0616407   0.9413829   0.9992890   1.0472028   1.1124090   1.0303595
 0.0498777     22.4503415   12.3694599   12.4192569    0.0053939   2.5475397   0.7473025   1.3324021  -0.8126293   8.4735327   0.0119803   1.0119328   0.1567425   0.1695482   0.1868508   0.5574041    0.0002431   1.0606007   0.9422533   0.9992304   1.0464177   1.1105481   1.0298547
 0.0530188     23.8642129   12.5925433   12.6451238    0.0056433   2.5055988   0.7761393   1.3421330  -0.8273217   8.5273978   0.0121037   1.0123743   0.1548532   0.1649353   0.1796164   0.5674569    0.0002543   1.0596144   0.9430776   0.9991723   1.0456727   1.1087875   1.0293757
 0.0562649     25.3252942   12.7998534   12.8551159    0.0058795   2.4626169   0.8034431   1.3502201  -0.8400074   8.5626280   0.0121984   1.0127928   0.1527292   0.1602653   0.1725748   0.5767989    0.0002649   1.0586776   0.9438597   0.9991152   1.0449648   1.1071188   1.0289206
 0.0596194     26.8351617   12.9930607   13.0509073    0.0061077   2.4191222   0.8292017   1.3568367  -0.8508807   8.5822533   0.0122682   1.0131903   0.1504424   0.1555707   0.1659080   0.5855054    0.0002752   1.0577863   0.9446033   0.9990595   1.0442910   1.1055339   1.0284874
 0.0630858     28.3954444   13.1736511   13.2339884    0.0063335   2.3755447   0.8534177   1.3621461  -0.8600753   8.5888204   0.0123166   1.0135690   0.1480695   0.1508755   0.1596393   0.5936434    0.0002854   1.0569366   0.9453123   0.9990055   1.0436483   1.1040249   1.0280742
 0.0666680     30.0078257   13.3429491   13.4056888    0.0065607   2.3322258   0.8761035   1.3662980  -0.8677398   8.5842982   0.0123463   1.0139309   0.1456407   0.1462040   0.1537158   0.6012724    0.0002956   1.0561248   0.9459899   0.9989535   1.0430341   1.1025848   1.0276793
 0.0703698     31.6740452   13.5021651   13.5672248    0.0067911   2.2894812   0.8972764   1.3694494  -0.8740475   8.5702230   0.0123596   1.0142779   0.1431345   0.1415881   0.1481011   0.6084472    0.0003060   1.0553475   0.9466395   0.9989037   1.0424459   1.1012069   1.0273011
 0.0741953     33.3959006   13.6524267   13.7197311    0.0070241   2.2476467   0.9169535   1.3717856  -0.8791742   8.5479591   0.0123586   1.0146117   0.1405331   0.1370684   0.1427872   0.6152184    0.0003165   1.0546015   0.9472638   0.9988563   1.0418810   1.0998847   1.0269379
 0.0781484     35.1752496   13.7947768   13.8642577    0.0072587   2.2070574   0.9351480   1.3734845  -0.8832977   8.5187662   0.0123453   1.0149336   0.1378606   0.1326883   0.1377079   0.6216331    0.0003271   1.0538834   0.9478660   0.9988113   1.0413372   1.0986123   1.0265883
