==========================================================================================
DNS data of zero-pressure-gradient turbulent boundary-layer at Mach=0.50,
further Mach-number data between Mach=0.30 and 2.50 are available in additional files.
==========================================================================================
Version 1.0 (Nov 16, 2018): create file by Christoph Wenzel

------------------------------------------------------------------------------------------
References:                                                                             
- DNS of compressible turbulent boundary layers and assessment of data/scaling-law quality
  Wenzel et al., 2018, J. Fluid Mech., 842

Notes:                                                                                  
- If you are interested in data that are not listed in the table below (e.g. turbulent  
  Mach number, Favre fluctuations, ... ), please feel free to contact me by email at    
  wenzel@iag.uni-stuttgart.de.                                                          
  The available data are computed as postprocessing of transient data, from which I can 
  calculate further data at any time.                                                   
- If you notice any discrepancies in the available data, I would be pleased to receive  
  a brief notification (wenzel@iag.uni-stuttgart.de), I may have made mistakes in their 
  writing out.                                                                          
------------------------------------------------------------------------------------------

------------------------------------------------------------------------------------------
Boundary-layer parameter:
------------------------------------------------------------------------------------------
Skin-friction coef.     =    0.0041660

------------------------------------------------------------------------------------------
Reynolds numbers:
------------------------------------------------------------------------------------------
Re_tau                  =     358.9268
Re_delta99              =    8309.1789
Re_deltaStar            =    1558.3558
Re_deltaStar_w          =    1443.3821
Re_theta                =     984.5537
Re_theta_w              =     952.2148

------------------------------------------------------------------------------------------
Shape factors:
------------------------------------------------------------------------------------------
deltaStar     / delta99 =       0.1875
deltaStar_inc / delta99 =       0.1772
theta         / delta99 =       0.1185
theta_inc     / delta99 =       0.1207
H12                     =       1.5828
H12_inc                 =       1.4680

------------------------------------------------------------------------------------------
Turbulent quantities:
------------------------------------------------------------------------------------------
u_rms+_max              =       2.7083
y+(u_rms+_max)          =      13.9236

------------------------------------------------------------------------------------------
Wall-normal profiles up to y/delta99 <= 4:
------------------------------------------------------------------------------------------
y/delta_99             y+           u+        u_vd+           v+      u_rms+      v_rms+      w_rms+         uv+      t_rms+    rho_rms+  sqrt(r/r_w)       omx+        omy+        omz+       u/u_e        v/u_e       T/T_e       r/r_e       p/p_e     mu/mu_e     nu/nu_e       a/a_e
 0.0000000      0.0000000    0.0000000    0.0000000    0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   1.8837444   0.0018482   1.0000000   0.2540433   0.0000000   0.4001816   0.0000000    0.0000000   1.0441692   0.9576772   0.9999768   1.0339617   1.0796558   1.0218460
 0.0020550      0.7375972    0.7381725    0.7381816    0.0000000   0.2940577   0.0052829   0.1787296  -0.0003943   1.8848625   0.0018457   1.0000244   0.2096242   0.0224973   0.3968627   0.0344264    0.0000000   1.0441180   0.9577241   0.9999767   1.0339228   1.0795622   1.0218209
 0.0041786      1.4998231    1.5004079    1.5004647    0.0000152   0.5956534   0.0201886   0.3329019  -0.0036716   1.8994418   0.0018476   1.0001008   0.1743670   0.0458462   0.3939897   0.0699749    0.0000007   1.0439585   0.9578703   0.9999765   1.0338014   1.0792708   1.0217429
 0.0063732      2.2875001    2.2833687    2.2835563    0.0000418   0.9011866   0.0426430   0.4655726  -0.0132103   1.9624801   0.0018730   1.0002327   0.1461288   0.0694994   0.3859159   0.1064901    0.0000020   1.0436826   0.9581226   0.9999754   1.0335914   1.0787675   1.0216079
 0.0086410      3.1014780    3.0812256    3.0816750    0.0000860   1.2035102   0.0710440   0.5792269  -0.0323095   2.1230450   0.0019509   1.0004221   0.1264646   0.0926810   0.3708581   0.1437000    0.0000040   1.0432858   0.9584851   0.9999731   1.0332894   1.0780444   1.0214136
 0.0109845      3.9426350    3.8851498    3.8860391    0.0001519   1.4925260   0.1038539   0.6765464  -0.0629491   2.4151432   0.0021106   1.0006685   0.1166658   0.1144345   0.3497852   0.1811928    0.0000071   1.0427689   0.9589569   0.9999690   1.0328958   1.0771035   1.0211606
 0.0134063      4.8118787    4.6842456    4.6857921    0.0002458   1.7580022   0.1399607   0.7601798  -0.1054304   2.8355441   0.0023630   1.0009683   0.1155024   0.1339029   0.3269324   0.2184604    0.0000115   1.0421393   0.9595312   0.9999626   1.0324164   1.0759591   1.0208522
 0.0159089      5.7101469    5.4670388    5.4694843    0.0003692   1.9921109   0.1784793   0.8325429  -0.1583463   3.3512536   0.0026949   1.0013147   0.1199111   0.1505371   0.3067066   0.2549678    0.0000172   1.0414110   0.9601954   0.9999537   1.0318616   1.0746371   1.0204955
 0.0184952      6.6384086    6.2228847    6.2264774    0.0005219   2.1904720   0.2185982   0.8957853  -0.2189275   3.9202484   0.0030809   1.0016987   0.1267752   0.1641245   0.2913288   0.2902184    0.0000243   1.0406026   0.9609323   0.9999421   1.0312455   1.0731719   1.0200993
 0.0211677      7.5976655    6.9430179    6.9479940    0.0007011   2.3520241   0.2598120   0.9516599  -0.2840268   4.5051894   0.0034938   1.0021101   0.1340043   0.1747151   0.2805379   0.3238034    0.0000327   1.0397353   0.9617226   0.9999277   1.0305844   1.0716026   1.0196741
 0.0239295      8.5889525    7.6211125    7.6276808    0.0009019   2.4783165   0.3016230   1.0014628  -0.3504348   5.0773853   0.0039102   1.0025386   0.1405061   0.1825335   0.2726906   0.3554279    0.0000421   1.0388307   0.9625464   0.9999105   1.0298945   1.0699686   1.0192305
 0.0267836      9.6133390    8.2533700    8.2617016    0.0011192   2.5725417   0.3436954   1.0461131  -0.4154921   5.6169168   0.0043133   1.0029746   0.1458348   0.1878973   0.2660780   0.3849147    0.0000522   1.0379089   0.9633852   0.9998906   1.0291911   1.0683069   1.0187781
 0.0297329     10.6719302    8.8382796    8.8485028    0.0013477   2.6386643   0.3857077   1.0862441  -0.4771631   6.1112536   0.0046912   1.0034098   0.1499356   0.1911589   0.2596132   0.4121933    0.0000629   1.0369872   0.9642230   0.9998681   1.0284875   1.0666491   1.0183257
 0.0327807     11.7658684    9.3761906    9.3883915    0.0015830   2.6807772   0.4273986   1.1222992  -0.5341604   6.5535577   0.0050372   1.0038376   0.1529423   0.1926650   0.2528457   0.4372800    0.0000738   1.0360798   0.9650464   0.9998431   1.0277947   1.0650210   1.0178801
 0.0359303     12.8963337    9.8688233    9.8830489    0.0018215   2.7027348   0.4685200   1.1545988  -0.5858230   6.9412328   0.0053474   1.0042529   0.1550363   0.1927322   0.2457064   0.4602550    0.0000849   1.0351977   0.9658454   0.9998160   1.0271207   1.0634421   1.0174466
 0.0391850     14.0645457   10.3188053   10.3350694    0.0020604   2.7080188   0.5088490   1.1833758  -0.6319819   7.2746236   0.0056207   1.0046520   0.1563714   0.1916371   0.2382766   0.4812409    0.0000961   1.0343482   0.9666132   0.9997869   1.0264715   1.0619258   1.0170291
 0.0425484     15.2717650   10.7292873   10.7475765    0.0022974   2.6997187   0.5481858   1.2087996  -0.6727849   7.5560815   0.0058576   1.0050328   0.1570527   0.1896166   0.2306509   0.5003847    0.0001071   1.0335363   0.9673451   0.9997561   1.0258508   1.0604807   1.0166299
 0.0460241     16.5192938   11.1036512   11.1239315    0.0025308   2.6805288   0.5863592   1.2310039  -0.7085609   7.7892702   0.0060599   1.0053939   0.1571471   0.1868691   0.2228865   0.5178440    0.0001180   1.0327646   0.9680390   0.9997240   1.0252605   1.0591107   1.0162503
 0.0496159     17.8084783   11.4453085   11.4675308    0.0027593   2.6527537   0.6232279   1.2501283  -0.7397295   7.9786125   0.0062300   1.0057350   0.1567128   0.1835565   0.2149941   0.5337780    0.0001287   1.0320337   0.9686943   0.9996910   1.0247012   1.0578169   1.0158906
 0.0533276     19.1407093   11.7575667   11.7816721    0.0029818   2.6183526   0.6586767   1.2663684  -0.7667545   8.1288238   0.0063708   1.0060564   0.1558445   0.1798066   0.2069802   0.5483408    0.0001391   1.0313430   0.9693118   0.9996573   1.0241726   1.0565977   1.0155506
 0.0571632     20.5174241   12.0435455   12.0694692    0.0031981   2.5790034   0.6926112   1.2800107  -0.7901241   8.2445744   0.0064853   1.0063589   0.1546770   0.1757195   0.1989675   0.5616781    0.0001492   1.0306910   0.9698931   0.9996232   1.0236734   1.0554497   1.0152295
 0.0611270     21.9401081   12.3061241   12.3337985    0.0034092   2.5361423   0.7249539   1.2914166  -0.8103203   8.3303109   0.0065763   1.0066436   0.1533265   0.1713772   0.1911801   0.5739241    0.0001590   1.0300754   0.9704406   0.9995891   1.0232019   1.0543685   1.0149263
 0.0652230     23.4102962   12.5479167   12.5772741    0.0036170   2.4909689   0.7556445   1.3009583  -0.8277535   8.3901882   0.0066466   1.0069119   0.1518360   0.1668536   0.1837567   0.5852006    0.0001687   1.0294937   0.9709568   0.9995553   1.0227563   1.0533489   1.0146397
